Occasion,Date,SEC,IND,PASS,VALID,SPE_COR,LEN_COR,WEIGH_COR,TAGID,RECAP_COR,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            
1,20150920,9,19,1,Y,CRC,70,4,a0900067000077292  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,20,1,Y,STJ,131,22.9,a0900067000077323  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,21,1,Y,STJ,135,24.1,a0900067000077078  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,22,1,Y,BHC,60,3.1,a0900067000077075  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,23,1,Y,STJ,169,44.4,a0900067000077337  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,24,1,Y,STJ,130,24.1,a0900067000077312  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,25,1,Y,STJ,135,24.4,a0900067000077382  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,26,1,Y,BHC,100,9,a0900067000077031  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,27,1,Y,STJ,205,82.6,a0900067000077321  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,28,1,Y,BHC,79,6.2,a0900067000077461  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,29,1,Y,BHC,85,6.4,a0900067000077048  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,30,1,Y,BHC,80,5.7,a0900067000077327  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,31,1,Y,BHC,65,2.9,a0900067000077196  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,32,1,Y,BHC,65,2.3,a0900067000077190  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,33,1,Y,BHC,100,9.4,a0900067000077359  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,34,1,Y,BHC,69,4.3,a0900067000077322  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,35,1,Y,CRC,111,13.3,a0900067000077041  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,36,1,Y,BHC,80,5.3,a0900067000077254  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,37,1,Y,BHC,85,6.6,a0900067000077430  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,38,1,Y,BHC,88,6.7,a0900067000077070  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,39,1,Y,BHC,66,3,a0900067000077025  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,40,1,Y,BHC,70,3.7,a0900067000077217  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,41,1,Y,BHC,110,14.9,a0900067000077147  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,42,1,Y,BHC,115,15.2,a0900067000077472  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,43,1,Y,BHC,64,2.7,a0900067000077464  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,44,1,Y,BHC,70,4,a0900067000077158  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,45,1,Y,BHC,67,3.3,a0900067000077482  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,46,1,Y,BHC,75,4.3,a0900067000077102  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,47,1,Y,BHC,73,3.6,a0900067000077007  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,48,1,Y,BHC,64,2.6,a0900067000077362  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,49,1,Y,BHC,85,6.1,a0900067000077274  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,50,1,Y,BHC,100,9.7,a0900067000077280  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,51,1,Y,BHC,75,3.9,a0900067000077349  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,52,1,Y,BHC,75,3.9,a0900067000077483  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,53,1,Y,BHC,70,3.8,a0900067000077112  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,54,1,Y,BHC,73,3.8,a0900067000077091  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,55,1,Y,BHC,74,3.7,a0900067000077214  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,56,1,Y,BHC,64,2.8,a0900067000077008  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,57,1,Y,BHC,79,5.1,a0900067000077115  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,58,1,Y,BHC,70,3.6,a0900067000077410  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,59,1,Y,BHC,80,5,a0900067000077495  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,60,1,Y,BHC,85,6.2,a0900067000077436  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,61,1,Y,BHC,67,3.1,a0900067000077294  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,62,1,Y,BHC,65,2.8,a0900067000077245  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,63,1,Y,BHC,66,2.8,a0900067000077239  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,64,1,Y,BHC,63,2.7,a0900067000077444  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,65,1,Y,BHC,69,2.8,a0900067000077309  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,66,1,Y,BHC,63,2.5,a0900067000077173  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,67,1,Y,BHC,65,2.3,a0900067000077061  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,68,1,Y,BHC,66,2.9,a0900067000077010  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,69,1,Y,BHC,65,2.4,a0900067000077326  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,70,1,Y,BHC,70,3.3,a0900067000077138  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,71,1,Y,BHC,67,2.9,a0900067000077492  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,72,1,Y,BHC,61,2.2,a0900067000077474  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,73,1,Y,STJ,122,17.4,a0900067000077291  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,74,1,Y,STJ,116,15.3,a0900067000077150  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,75,1,Y,BHC,65,2.9,a0900067000077000  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,76,1,Y,BHC,68,3.3,a0900067000077080  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,77,1,Y,CRC,70,3.6,a0900067000077162  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,78,1,Y,BHC,97,9.8,a0900067000077035  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,79,1,Y,CRC,86,6.1,a0900067000077275  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,80,1,Y,BHC,68,3.2,a0900067000077237  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,81,1,Y,BHC,100,10,a0900067000077184  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,82,1,Y,BHC,67,3.1,a0900067000077018  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,9,83,2,Y,BHC,64,2.7,a0900067000077350  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,84,2,Y,BHC,62,2.3,a0900067000077356  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,85,2,Y,BHC,62,2.1,a0900067000077301  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,86,2,Y,BHC,68,3.3,a0900067000077401  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,87,2,Y,BHC,62,2.2,a0900067000077108  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,88,2,Y,BHC,82,6,a0900067000077111  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,89,2,Y,BHC,88,7.3,a0900067000077408  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,90,2,Y,BHC,61,2.3,a0900067000077417  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,91,2,Y,BHC,101,10.5,a0900067000077431  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,92,2,Y,BHC,69,3.7,a0900067000077093  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,9,93,2,Y,BHC,62,2.4,a0900067000077285  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,1,1,Y,BHC,63,2.7,a0900067000077011  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,2,1,Y,BHC,65,2.3,a0900067000077273  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,3,1,Y,CRC,67,3.3,a0900067000077135  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,4,1,Y,BHC,65,2.7,a0900067000077136  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,5,1,Y,BHC,63,2.4,a0900067000077248  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,6,1,Y,BHC,82,5.7,a0900067000077374  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,7,1,Y,CRC,95,10.6,a0900067000077181  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,8,1,Y,BHC,71,3.5,a0900067000076950  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,9,1,Y,BHC,72,3.6,a0900067000076828  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,10,1,Y,BHC,68,3.2,a0900067000076526  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,11,1,Y,BHC,99,11.2,a0900067000077384  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,12,1,Y,STJ,115,14.5,a0900067000076922  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,13,1,Y,BHC,70,3.6,a0900067000076787  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,14,1,Y,BHC,71,3.6,a0900067000076956  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,15,1,Y,BHC,133,20.5,a0900067000076799  ,N     ,N     ,N     ,N,KIM       ,MALE                
1,20150920,10,16,1,Y,BHC,79,4.8,a0900067000076971  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,17,1,Y,CRC,86,6.5,a0900067000076975  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,18,1,Y,BHC,63,2.3,a0900067000076976  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,19,1,Y,BHC,90,7.1,a0900067000076723  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,20,1,Y,BHC,119,15.6,a0900067000076970  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,21,1,Y,CRC,84,7.1,a0900067000076840  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,22,1,Y,BHC,69,3.2,a0900067000076724  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,23,1,Y,BHC,85,6.1,a0900067000076604  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,24,1,Y,BHC,70,3.4,a0900067000076756  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,25,1,Y,BHC,72,3.7,a0900067000076860  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,26,1,Y,BHC,71,3.1,a0900067000076698  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,27,1,Y,BHC,75,4.3,a0900067000076918  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,28,1,Y,BHC,68,3.9,a0900067000076575  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,29,1,Y,BHC,79,4,a0900067000076783  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,30,1,Y,BHC,67,2.8,a0900067000076603  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,31,1,Y,BHC,69,3,a0900067000076629  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,32,1,Y,BHC,63,2.1,a0900067000076889  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,33,1,Y,STJ,130,20,a0900067000076738  ,N     ,N     ,N     ,N,KIM       ,                    
1,20150920,10,34,1,Y,BHC,98,10.5,a0900067000076606  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,35,1,Y,BHC,66,2.6,a0900067000076793  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,36,1,Y,BHC,70,3.1,a0900067000076994  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,37,1,Y,BHC,69,2.5,a0900067000076648  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,38,1,Y,BHC,66,1.3,a0900067000076558  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,39,1,Y,BHC,63,2,a0900067000077204  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,40,1,Y,BHC,70,2.6,a0900067000076947  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,41,1,Y,BHC,64,2.6,a0900067000076539  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,42,1,Y,BHC,70,3.3,a0900067000076907  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,43,1,Y,BHC,100,9.1,a0900067000076985  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,44,1,Y,BHC,70,2.2,a0900067000076619  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,45,1,Y,BHC,70,1.4,a0900067000076827  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,46,1,Y,BHC,66,3.2,a0900067000076757  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,47,1,Y,BHC,75,3.5,a0900067000076650  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,48,1,Y,BHC,81,4.8,a0900067000076693  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,49,1,Y,BHC,70,2.5,a0900067000076628  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,50,1,Y,BHC,82,4.1,a0900067000076769  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,51,1,Y,BHC,90,4.9,a0900067000076869  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,52,1,Y,BHC,68,1.9,a0900067000076912  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,53,1,Y,STJ,135,23.8,a0900067000076855  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,54,1,Y,BHC,65,3.3,a0900067000076781  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,55,1,Y,BHC,70,3.3,a0900067000076981  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,56,2,Y,BHC,85,6.6,a0900067000077430  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,57,2,Y,BHC,70,NA,a0900067000077217  ,Y     ,Y     ,N     ,N,PREGLER   ,Kanno: weight corrected
1,20150920,10,58,2,Y,BHC,65,2.8,a0900067000076857  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,59,2,Y,BHC,80,5.7,a0900067000077461  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,60,2,Y,BHC,66,5.2,a0900067000076656  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,61,2,Y,BHC,74,3.3,a0900067000076861  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,62,2,Y,BHC,66,3.1,a0900067000076789  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,63,2,Y,BHC,70,3.5,a0900067000076992  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,64,2,Y,BHC,72,3.9,a0900067000077007  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,65,2,Y,BHC,74,4.1,a0900067000076979  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,66,2,Y,STJ,135,23.4,a0900067000077078  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,67,2,Y,CRC,108,13.5,a0900067000076729  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,68,2,Y,STJ,176,49.2,a0900067000077076  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,10,69,2,Y,BHC,86,6.4,a0900067000076812  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,70,2,Y,BHC,98,8.4,a0900067000076829  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,71,2,Y,BHC,77,4.4,a0900067000076966  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,10,72,2,Y,BHC,70,3,a0900067000076821  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,1,1,Y,BHC,75,3.6,a0900067000076810  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,2,1,Y,STJ,145,28.7,a0900067000076957  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,3,1,Y,BHC,100,9.4,a0900067000076714  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,4,1,Y,BHC,110,13.2,a0900067000076822  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,5,1,Y,BHC,100,8.9,a0900067000076989  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,6,1,Y,BHC,80,5.3,a0900067000076512  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,7,1,Y,BHC,85,6.1,a0900067000076576  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,8,1,Y,BHC,75,3.6,a0900067000076683  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,9,1,Y,BHC,80,4.7,a0900067000076872  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,10,1,Y,BHC,70,3.4,a0900067000076984  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,11,1,Y,BHC,63,2.4,a0900067000076513  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,12,1,Y,BHC,61,2.5,a0900067000076533  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,13,1,Y,BHC,75,4.2,a0900067000076549  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,14,1,Y,BHC,67,3.2,a0900067000076871  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,15,1,Y,BHC,70,3.5,a0900067000076530  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,16,1,Y,BHC,68,2.5,a0900067000076736  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,17,1,Y,BHC,67,3.4,a0900067000076852  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,18,1,Y,BHC,70,3.4,a0900067000076777  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,19,1,Y,BHC,72,4,a0900067000076600  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,20,1,Y,BHC,65,2.8,a0900067000076766  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,21,1,Y,BHC,95,8.4,a0900067000076902  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,22,1,Y,BHC,80,4.8,a0900067000076986  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,23,1,Y,BHC,70,3.7,a0900067000076813  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,24,1,Y,BHC,80,5.5,a0900067000076632  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,25,1,Y,BHC,65,3.6,a0900067000076636  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,26,1,Y,BHC,65,4.7,a0900067000076696  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,27,2,Y,BHC,70,3.2,a0900067000076704  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,28,2,Y,BHC,67,2.9,a0900067000076705  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,29,2,Y,BHC,80,5.4,a0900067000076562  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,30,2,Y,BHC,66,2.5,a0900067000076531  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,31,2,Y,BHC,73,4.2,a0900067000076881  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,32,2,Y,BHC,70,3.5,a0900067000076945  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,11,33,2,Y,BHC,73,3.8,a0900067000076961  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,1,1,Y,BHC,66,2.9,a0900067000076727  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,2,1,Y,BHC,66,3,a0900067000076768  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,3,1,Y,BHC,70,3.6,a0900067000076961  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,12,4,1,Y,BHC,70,3.4,a0900067000076997  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,5,1,Y,BHC,70,3.5,a0900067000076697  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,6,1,Y,BHC,61,2.5,a0900067000076763  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,7,1,Y,BHC,62,2.7,a0900067000076946  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,8,1,Y,BHC,67,3.6,a0900067000076718  ,N     ,N     ,Y     ,N,PREGLER   ,                    
1,20150920,12,9,1,Y,BHC,66,3.4,a0900067000076668  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,10,1,Y,BHC,70,3.6,a0900067000076506  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,11,2,Y,BHC,67,3,a0900067000076629  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,12,12,2,Y,BHC,74,3.3,a0900067000076630  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,13,2,Y,BHC,70,3.1,a0900067000076733  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,14,2,Y,BHC,95,10.3,a0900067000076890  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,15,2,Y,BHC,69,3.3,a0900067000076682  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,16,2,Y,BHC,70,3.3,a0900067000076950  ,Y     ,Y     ,N     ,N,PREGLER   ,                    
1,20150920,12,17,2,Y,BHC,81,5.6,a0900067000076523  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,18,2,Y,BHC,70,3.9,a0900067000076794  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,19,2,Y,CRC,85,6,a0900067000076791  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,20,2,Y,BHC,95,9.9,a0900067000076937  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,21,2,Y,BHC,73,6,a0900067000076577  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,22,2,Y,CRC,80,7.6,a0900067000076605  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,23,2,Y,BHC,67,5,a0900067000076868  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,24,2,Y,BHC,74,5.4,a0900067000076726  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,12,25,2,Y,BHC,102,11.7,a0900067000076803  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,1,1,Y,STJ,145,27.6,a0900067000076569  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,2,1,Y,STJ,110,13.1,a0900067000076580  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,3,1,Y,BHC,105,13.7,a0900067000076873  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,4,1,Y,BHC,87,7.1,a0900067000076895  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,5,1,Y,BHC,105,12.5,a0900067000076988  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,6,1,Y,BHC,107,14.6,a0900067000076983  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,7,1,Y,BHC,83,6.1,a0900067000076762  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,8,1,Y,BHC,84,6.4,a0900067000076798  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,9,1,Y,BHC,63,2.8,a0900067000076835  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,10,1,Y,BHC,94,8.3,a0900067000076690  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,11,1,Y,BHC,100,11,a0900067000076699  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,12,1,Y,BHC,65,3.3,a0900067000076767  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,13,1,Y,BHC,68,2.6,a0900067000076541  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,14,1,Y,BHC,63,3.3,a0900067000076929  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,15,1,Y,BHC,64,2.8,a0900067000076684  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,16,1,Y,BHC,67,3.6,a0900067000076817  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,17,1,Y,BHC,62,2.9,a0900067000076849  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,18,1,Y,BHC,62,3.5,a0900067000076905  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,19,1,Y,BHC,65,4.2,a0900067000076865  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,20,2,Y,BHC,84,6.7,a0900067000076859  ,N     ,N     ,N     ,N,PREGLER   ,                    
1,20150920,13,21,2,Y,BHC,82,8.3,a0900067000076844  ,N     ,N     ,N     ,N,PREGLER   ,                    
