"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"38141",-1,1,-22,4,79,531,11,13,14
"38143",NA,0,-5,21,63,533,11,13,14
"38153",15,1,-9,17,94,543,11,13,14
"38157",0,1,-14,12,76,547,11,13,14
"38160",NA,0,-12,14,79,550,11,13,14
"38162",NA,0,-19,7,68,552,11,13,14
"38163",NA,0,-22,4,79,553,11,13,14
"38165",NA,0,-18,8,78,555,11,13,14
"38169",NA,0,-12,14,75,559,11,13,14
"38171",NA,0,-19,7,79,561,11,13,14
"38172",NA,0,-7,19,80,562,11,13,14
"38174",15,1,-9,17,84,564,11,13,14
"38180",NA,0,-19,7,83,570,11,13,14
"38191",NA,0,-7,19,80,581,11,13,14
"38196",0,1,-21,5,67,586,11,13,14
"38198",NA,0,-21,5,80,588,11,13,14
"38200",14,1,-9,17,80,590,11,13,14
"38205",-1,1,-7,19,74,595,11,13,14
"38216",NA,0,-23,3,75,606,11,13,14
"38217",NA,0,-17,9,78,607,11,13,14
"38222",NA,0,-22,4,67,612,11,13,14
"38227",NA,0,-19,7,67,617,11,13,14
"38228",NA,0,-11,15,68,618,11,13,14
"38230",1,1,-4,22,70,620,11,13,14
"38234",NA,0,-13,13,70,624,11,13,14
"38242",NA,0,-4,22,76,632,11,13,14
"38244",NA,0,-14,12,76,634,11,13,14
"38248",NA,0,-12,14,67,638,11,13,14
"38250",0,1,-7,19,100,640,11,13,14
"38253",NA,0,-12,14,85,643,11,13,14
"38254",NA,0,-22,4,83,644,11,13,14
"38257",NA,0,-10,16,66,647,11,13,14
"38259",NA,0,-22,4,83,649,11,13,14
"38265",-1,1,-5,21,79,655,11,13,14
"38274",NA,0,-6,20,70,664,11,13,14
"38277",NA,0,-6,20,85,667,11,13,14
"38278",-5,1,-14,12,70,668,11,13,14
"38279",1,1,-22,4,75,669,11,13,14
"38280",NA,0,-15,11,78,670,11,13,14
"38281",-1,1,-6,20,61,671,11,13,14
"38282",0,1,-14,12,72,672,11,13,14
"38283",-1,1,-20,6,73,673,11,13,14
"38284",NA,0,-12,14,65,674,11,13,14
"38285",NA,0,-23,3,59,675,11,13,14
"38286",NA,0,-23,3,68,676,11,13,14
"38287",0,1,-15,11,65,677,11,13,14
"38288",NA,0,-5,21,59,678,11,13,14
"38289",NA,0,-10,16,90,679,11,13,14
"38290",0,1,-15,11,68,680,11,13,14
"38291",-5,1,-23,3,61,681,11,13,14
"38292",NA,0,-20,6,67,682,11,13,14
"38293",0,1,-15,11,68,683,11,13,14
"38294",0,1,-7,19,65,684,11,13,14
"38295",NA,0,-10,16,64,685,11,13,14
"38296",NA,0,-9,17,65,686,11,13,14
"38297",NA,0,-10,16,63,687,11,13,14
"38298",NA,0,-10,16,70,688,11,13,14
"38299",NA,0,-23,3,80,689,11,13,14
"38300",NA,0,-17,9,80,690,11,13,14
"38301",NA,0,-19,7,71,691,11,13,14
"38302",-3,1,-19,7,68,692,11,13,14
"38303",NA,0,-14,12,70,693,11,13,14
"38304",0,1,-18,8,79,694,11,13,14
"38305",-1,1,-10,16,65,695,11,13,14
"38306",NA,0,-21,5,54,696,11,13,14
"38308",NA,0,-14,12,54,698,11,13,14
"38309",0,1,-20,6,67,699,11,13,14
"38310",NA,0,-19,7,74,700,11,13,14
"38311",NA,0,-12,14,64,701,11,13,14
"38312",NA,0,-21,5,65,702,11,13,14
"38313",NA,0,-4,22,52,703,11,13,14
"38314",NA,0,-13,13,70,704,11,13,14
"38315",1,1,-18,8,74,705,11,13,14
"38316",0,1,-23,3,64,706,11,13,14
"38317",NA,0,-19,7,68,707,11,13,14
"38318",NA,0,-13,13,76,708,11,13,14
"38319",0,1,-17,9,71,709,11,13,14
"38320",NA,0,-12,14,66,710,11,13,14
"38321",NA,0,-14,12,69,711,11,13,14
"38322",NA,0,-16,10,69,712,11,13,14
"38323",NA,0,-4,22,74,713,11,13,14
"38324",0,1,-9,17,63,714,11,13,14
"38325",NA,0,-19,7,64,715,11,13,14
"38326",NA,0,-22,4,65,716,11,13,14
"38327",NA,0,-7,19,90,717,11,13,14
"38328",NA,0,-16,10,73,718,11,13,14
"38329",NA,0,-14,12,56,719,11,13,14
"38330",NA,0,-19,7,63,720,11,13,14
"38331",NA,0,-21,5,59,721,11,13,14
"38332",3,1,-4,22,88,722,11,13,14
"38333",NA,0,-11,15,97,723,11,13,14
"38334",NA,0,-4,22,74,724,11,13,14
"38335",NA,0,-23,3,67,725,11,13,14
"38336",NA,0,-15,11,67,726,11,13,14
"38337",NA,0,-22,4,63,727,11,13,14
"38338",NA,0,-21,5,58,728,11,13,14
"38339",NA,0,-16,10,78,729,11,13,14
"38340",NA,0,-7,19,147,730,11,13,14
"38341",NA,0,-4,22,156,731,11,13,14
"38342",NA,0,-7,19,68,732,11,13,14
"38343",0,1,-22,4,59,733,11,13,14
"38344",NA,0,-8,18,65,734,11,13,14
"38345",NA,0,-7,19,101,735,11,13,14
"38346",NA,0,-19,7,63,736,11,13,14
"38347",NA,0,-6,20,86,737,11,13,14
"38348",0,1,-15,11,63,738,11,13,14
"38349",0,1,-23,3,75,739,11,13,14
"38350",NA,0,-20,6,65,740,11,13,14
"38351",NA,0,-12,14,57,741,11,13,14
"38352",NA,0,-21,5,73,742,11,13,14
"38354",NA,0,-19,7,54,744,11,13,14
"38355",1,1,-5,21,64,745,11,13,14
"38356",0,1,-22,4,60,746,11,13,14
"38357",NA,0,-4,22,82,747,11,13,14
"38358",NA,0,-8,18,55,748,11,13,14
"38359",5,1,-8,18,58,749,11,13,14
"38360",NA,0,-4,22,53,750,11,13,14
"38361",NA,0,-22,4,66,751,11,13,14
"38362",NA,0,-13,13,72,752,11,13,14
"38363",NA,0,-5,21,65,753,11,13,14
"38364",NA,0,-22,4,58,754,11,13,14
"38366",1,1,-4,22,52,756,11,13,14
"38367",NA,0,-6,20,71,757,11,13,14
"38368",NA,0,-6,20,59,758,11,13,14
"38369",NA,0,-21,5,73,759,11,13,14
"38370",0,1,-9,17,63,760,11,13,14
"38371",NA,0,-4,22,70,761,11,13,14
"38372",NA,0,-20,6,63,762,11,13,14
"38373",NA,0,-20,6,56,763,11,13,14
"38374",NA,0,-9,17,67,764,11,13,14
"38375",-1,1,-16,10,81,765,11,13,14
"38376",NA,0,-17,9,57,766,11,13,14
"38377",NA,0,-4,22,66,767,11,13,14
"38378",NA,0,-8,18,57,768,11,13,14
"38379",0,1,-5,21,50,769,11,13,14
"38380",NA,0,-17,9,72,770,11,13,14
"38381",0,1,-14,12,77,771,11,13,14
"38382",NA,0,-14,12,70,772,11,13,14
"38383",NA,0,-10,16,65,773,11,13,14
"38384",NA,0,-9,17,82,774,11,13,14
"38385",NA,0,-11,15,67,775,11,13,14
"38386",NA,0,-7,19,61,776,11,13,14
"38387",NA,0,-18,8,66,777,11,13,14
"38388",-1,1,-21,5,62,778,11,13,14
"38389",NA,0,-10,16,65,779,11,13,14
"38390",NA,0,-10,16,67,780,11,13,14
"38391",0,1,-17,9,56,781,11,13,14
"38392",NA,0,-18,8,59,782,11,13,14
"38393",15,1,-9,17,97,783,11,13,14
"38394",NA,0,-7,19,60,784,11,13,14
"38395",NA,0,-8,18,60,785,11,13,14
"38396",0,1,-5,21,92,786,11,13,14
"38397",NA,0,-9,17,60,787,11,13,14
"38398",0,1,-19,7,61,788,11,13,14
"38399",0,1,-22,4,58,789,11,13,14
"38400",-2,1,-6,20,67,790,11,13,14
"38401",NA,0,-19,7,62,791,11,13,14
"38402",NA,0,-12,14,83,792,11,13,14
"38403",NA,0,-14,12,92,793,11,13,14
"38404",NA,0,-23,3,71,794,11,13,14
"38405",NA,0,-14,12,76,795,11,13,14
"38406",NA,0,-18,8,59,796,11,13,14
"38407",NA,0,-12,14,72,797,11,13,14
"38408",0,1,-7,19,68,798,11,13,14
"38409",NA,0,-11,15,63,799,11,13,14
"38410",1,1,-4,22,54,800,11,13,14
"38411",7,1,-9,17,63,801,11,13,14
"38412",NA,0,-21,5,77,802,11,13,14
"38413",NA,0,-17,9,76,803,11,13,14
"38414",-1,1,-18,8,58,804,11,13,14
"38415",NA,0,-9,17,76,805,11,13,14
"38416",13,1,-12,14,82,806,11,13,14
"38417",NA,0,-8,18,82,807,11,13,14
"38418",NA,0,-20,6,70,808,11,13,14
"38419",NA,0,-9,17,73,809,11,13,14
"38420",NA,0,-12,14,75,810,11,13,14
"38421",-1,1,-6,20,64,811,11,13,14
"38422",NA,0,-13,13,61,812,11,13,14
"38423",-2,1,-22,4,80,813,11,13,14
"38424",-1,1,-20,6,54,814,11,13,14
"38425",NA,0,-5,21,56,815,11,13,14
"38427",0,1,-17,9,56,817,11,13,14
"38428",NA,0,-19,7,66,818,11,13,14
"38429",NA,0,-18,8,71,819,11,13,14
"38430",NA,0,-14,12,72,820,11,13,14
"38431",1,1,-16,10,71,821,11,13,14
"38432",-1,1,-22,4,66,822,11,13,14
"38433",NA,0,-16,10,60,823,11,13,14
"38434",NA,0,-23,3,63,824,11,13,14
"38435",NA,0,-20,6,70,825,11,13,14
"38436",NA,0,-18,8,68,826,11,13,14
"38437",NA,0,-9,17,70,827,11,13,14
"38438",NA,0,-22,4,70,828,11,13,14
"38439",NA,0,-22,4,60,829,11,13,14
"38440",11,1,-15,11,83,830,11,13,14
"38441",NA,0,-23,3,72,831,11,13,14
"38442",NA,0,-14,12,95,832,11,13,14
"38443",-1,1,-10,16,73,833,11,13,14
"38444",NA,0,-10,16,67,834,11,13,14
"38445",NA,0,-13,13,66,835,11,13,14
"38446",NA,0,-14,12,64,836,11,13,14
"38447",NA,0,-4,22,64,837,11,13,14
"38448",5,1,-8,18,68,838,11,13,14
"38449",0,1,-15,11,64,839,11,13,14
"38450",0,1,-4,22,51,840,11,13,14
"38451",-1,1,-23,3,70,841,11,13,14
"38452",1,1,-9,17,62,842,11,13,14
"38453",NA,0,-8,18,70,843,11,13,14
"38454",NA,0,-19,7,71,844,11,13,14
"38455",0,1,-11,15,68,845,11,13,14
"38456",-2,1,-11,15,68,846,11,13,14
"38457",NA,0,-18,8,76,847,11,13,14
"38458",NA,0,-6,20,61,848,11,13,14
"38459",NA,0,-7,19,87,849,11,13,14
"38460",NA,0,-22,4,84,850,11,13,14
"38461",NA,0,-6,20,90,851,11,13,14
"38462",NA,0,-8,18,93,852,11,13,14
"38463",-1,1,-17,9,66,853,11,13,14
"38464",NA,0,-11,15,70,854,11,13,14
"38465",0,1,-20,6,76,855,11,13,14
"38466",0,1,-15,11,71,856,11,13,14
"38467",NA,0,-13,13,62,857,11,13,14
"38468",2,1,-4,22,57,858,11,13,14
"38469",NA,0,-17,9,61,859,11,13,14
"38470",NA,0,-13,13,62,860,11,13,14
"38471",NA,0,-14,12,64,861,11,13,14
"38472",NA,0,-11,15,62,862,11,13,14
"38473",NA,0,-21,5,70,863,11,13,14
"38474",NA,0,-13,13,62,864,11,13,14
"38475",0,1,-15,11,70,865,11,13,14
"38476",-2,1,-6,20,67,866,11,13,14
"38477",0,1,-5,21,78,867,11,13,14
"38478",NA,0,-13,13,72,868,11,13,14
"38479",NA,0,-10,16,65,869,11,13,14
"38480",NA,0,-10,16,73,870,11,13,14
"38481",NA,0,-13,13,65,871,11,13,14
"38482",NA,0,-17,9,67,872,11,13,14
"38483",0,1,-22,4,63,873,11,13,14
"38484",-2,1,-22,4,72,874,11,13,14
"38485",NA,0,-21,5,56,875,11,13,14
"38486",0,1,-7,19,66,876,11,13,14
"38487",NA,0,-5,21,93,877,11,13,14
"38488",NA,0,-11,15,71,878,11,13,14
"38489",NA,0,-11,15,94,879,11,13,14
"38490",0,1,-18,8,70,880,11,13,14
"38491",1,1,-4,22,60,881,11,13,14
"38492",5,1,-18,8,76,882,11,13,14
"38493",NA,0,-16,10,68,883,11,13,14
"38494",NA,0,-21,5,63,884,11,13,14
"38496",8,1,-8,18,50,886,11,13,14
"38497",NA,0,-13,13,60,887,11,13,14
"38498",NA,0,-16,10,75,888,11,13,14
"38499",NA,0,-18,8,65,889,11,13,14
"38500",NA,0,-16,10,62,890,11,13,14
"38501",NA,0,-11,15,63,891,11,13,14
"38502",NA,0,-23,3,73,892,11,13,14
"38503",NA,0,-14,12,82,893,11,13,14
"38537",-1,1,-22,4,102,927,11,13,14
"38547",NA,0,-13,13,96,937,11,13,14
"38644",NA,0,-14,12,99,1034,11,13,14
"38733",0,1,-7,19,163,1123,11,13,14
"38746",NA,0,-10,16,95,1136,11,13,14
"38808",NA,0,-10,16,114,1198,11,13,14
"38825",NA,0,-26,0,100,1215,11,13,14
"38967",-3,1,-14,12,93,1357,11,13,14
"39198",-1,1,-22,4,95,1588,11,13,14
"39327",NA,0,-15,11,82,1717,11,13,14
"39420",NA,0,-14,12,92,1810,11,13,14
"39429",NA,0,-8,18,75,1819,11,13,14
"39434",0,1,-7,19,95,1824,11,13,14
"39439",NA,0,-11,15,76,1829,11,13,14
"39447",NA,0,-20,6,71,1837,11,13,14
"39449",NA,0,-10,16,74,1839,11,13,14
"39450",NA,0,-4,22,72,1840,11,13,14
"39457",NA,0,-10,16,70,1847,11,13,14
"39468",NA,0,-10,16,74,1858,11,13,14
"39476",NA,0,-9,17,74,1866,11,13,14
"39502",4,1,-18,8,85,1892,11,13,14
"39509",NA,0,-22,4,89,1899,11,13,14
"39516",0,1,-20,6,76,1906,11,13,14
"39529",NA,0,-22,4,84,1919,11,13,14
"39530",NA,0,-18,8,101,1920,11,13,14
"39537",NA,0,-18,8,96,1927,11,13,14
"39543",NA,0,-17,9,86,1933,11,13,14
"39544",NA,0,-21,5,84,1934,11,13,14
"39590",NA,0,-7,19,96,1980,11,13,14
"39597",NA,0,-22,4,77,1987,11,13,14
"39599",1,1,-18,8,98,1989,11,13,14
"39614",NA,0,-14,12,70,2004,11,13,14
"39623",0,1,-14,12,102,2013,11,13,14
"39627",0,1,-15,11,85,2017,11,13,14
"39635",0,1,-15,11,90,2025,11,13,14
"39636",0,1,-14,12,99,2026,11,13,14
"39654",NA,0,-17,9,77,2044,11,13,14
"39676",NA,0,-16,10,99,2066,11,13,14
"39680",NA,0,-14,12,89,2070,11,13,14
"39683",NA,0,-14,12,86,2073,11,13,14
"39690",NA,0,-9,17,78,2080,11,13,14
"39703",NA,0,-7,19,136,2093,11,13,14
"39743",NA,0,-9,17,95,2133,11,13,14
"39749",NA,0,-11,15,105,2139,11,13,14
"39765",0,1,-7,19,88,2155,11,13,14
"39767",0,1,-7,19,94,2157,11,13,14
"39780",0,1,-7,19,83,2170,11,13,14
"39795",1,1,-23,3,100,2185,11,13,14
"39806",NA,0,-18,8,78,2196,11,13,14
"39814",NA,0,-22,4,72,2204,11,13,14
"39820",NA,0,-16,10,79,2210,11,13,14
"39823",NA,0,-22,4,74,2213,11,13,14
"39827",0,1,-22,4,80,2217,11,13,14
"39829",NA,0,-19,7,73,2219,11,13,14
"39841",NA,0,-22,4,90,2231,11,13,14
"39847",1,1,-18,8,63,2237,11,13,14
"39850",NA,0,-23,3,77,2240,11,13,14
"39859",NA,0,-15,11,76,2249,11,13,14
"39865",NA,0,-14,12,84,2255,11,13,14
"39869",NA,0,-17,9,77,2259,11,13,14
"39876",NA,0,-22,4,83,2266,11,13,14
"39877",0,1,-16,10,71,2267,11,13,14
"39884",NA,0,-11,15,76,2274,11,13,14
"39899",-1,1,-15,11,84,2289,11,13,14
"39900",NA,0,-12,14,72,2290,11,13,14
"39907",NA,0,-10,16,97,2297,11,13,14
"39910",NA,0,-9,17,62,2300,11,13,14
"39916",4,1,-10,16,111,2306,11,13,14
"39923",NA,0,-10,16,68,2313,11,13,14
"39925",13,1,-13,13,84,2315,11,13,14
"39934",NA,0,-13,13,85,2324,11,13,14
"39955",0,1,-15,11,81,2345,11,13,14
"39959",NA,0,-19,7,72,2349,11,13,14
"39963",1,1,-13,13,80,2353,11,13,14
"39966",0,1,-14,12,94,2356,11,13,14
"39969",0,1,-22,4,86,2359,11,13,14
"39986",NA,0,-19,7,84,2376,11,13,14
"39996",NA,0,-7,19,70,2386,11,13,14
"40000",NA,0,-5,21,70,2390,11,13,14
"40007",NA,0,-7,19,75,2397,11,13,14
"40009",0,1,-5,21,78,2399,11,13,14
"40024",NA,0,-7,19,109,2414,11,13,14
"40025",NA,0,-19,7,66,2415,11,13,14
"40033",2,1,-12,14,82,2423,11,13,14
"40036",NA,0,-7,19,82,2426,11,13,14
"40058",1,1,-4,22,81,2448,11,13,14
"40066",NA,0,-9,17,72,2456,11,13,14
"40078",NA,0,-9,17,78,2468,11,13,14
"40090",0,1,-7,19,86,2480,11,13,14
"40096",NA,0,-11,15,75,2486,11,13,14
"40104",NA,0,-6,20,63,2494,11,13,14
"40116",NA,0,-14,12,71,2506,11,13,14
"40117",NA,0,-21,5,73,2507,11,13,14
"40127",NA,0,-20,6,74,2517,11,13,14
"40138",NA,0,-22,4,65,2528,11,13,14
"40155",NA,0,-21,5,95,2545,11,13,14
"40157",NA,0,-23,3,78,2547,11,13,14
"40163",NA,0,-16,10,124,2553,11,13,14
"40206",NA,0,-7,19,80,2596,11,13,14
"40208",NA,0,-5,21,81,2598,11,13,14
"40211",NA,0,-6,20,80,2601,11,13,14
"40218",NA,0,-4,22,114,2608,11,13,14
"40224",0,1,-7,19,78,2614,11,13,14
"40246",NA,0,-7,19,77,2636,11,13,14
"40254",0,1,-14,12,95,2644,11,13,14
"40255",11,1,-13,13,85,2645,11,13,14
"40257",NA,0,-14,12,104,2647,11,13,14
"40267",0,1,-14,12,83,2657,11,13,14
"40277",NA,0,-6,20,74,2667,11,13,14
"40283",NA,0,-5,21,71,2673,11,13,14
"40285",NA,0,-6,20,130,2675,11,13,14
"40295",0,1,-17,9,74,2685,11,13,14
"40298",NA,0,-7,19,175,2688,11,13,14
"40361",NA,0,-5,21,87,2751,11,13,14
"40444",NA,0,-6,20,114,2834,11,13,14
"40541",NA,0,-12,14,66,2931,11,13,14
"40739",NA,0,-7,19,128,3129,11,13,14
"40755",NA,0,-7,19,124,3145,11,13,14
"40827",NA,0,-9,17,99,3217,11,13,14
"40900",0,1,-23,3,75,3290,11,13,14
"40956",NA,0,-18,8,80,3346,11,13,14
"40996",NA,0,-7,19,108,3386,11,13,14
"41032",NA,0,-7,19,134,3422,11,13,14
"41069",NA,0,-7,19,106,3459,11,13,14
"41238",NA,0,-18,8,75,3628,11,13,14
"41240",NA,0,-18,8,66,3630,11,13,14
"41252",NA,0,-18,8,79,3642,11,13,14
"41333",-1,1,-15,11,81,3723,11,13,14
"41372",NA,0,-14,12,84,1,12,14,15
"41373",NA,0,-21,5,52,2,12,14,15
"41374",NA,0,-17,9,67,3,12,14,15
"41375",NA,0,-14,12,87,4,12,14,15
"41376",NA,0,-14,12,70,5,12,14,15
"41377",NA,0,-18,8,63,6,12,14,15
"41378",4,1,-18,8,61,7,12,14,15
"41379",NA,0,-17,9,75,8,12,14,15
"41380",NA,0,-19,7,62,9,12,14,15
"41381",NA,0,-14,12,73,10,12,14,15
"41382",NA,0,-19,7,66,11,12,14,15
"41383",NA,0,-14,12,84,12,12,14,15
"41384",NA,0,-18,8,62,13,12,14,15
"41385",NA,0,-18,8,80,14,12,14,15
"41386",NA,0,-14,12,81,15,12,14,15
"41387",NA,0,-19,7,68,16,12,14,15
"41388",NA,0,-24,2,82,17,12,14,15
"41389",2,1,-12,14,67,18,12,14,15
"41579",NA,0,-21,5,64,208,12,14,15
"41580",-2,1,-13,13,73,209,12,14,15
"41581",NA,0,-20,6,66,210,12,14,15
"41582",NA,0,-20,6,84,211,12,14,15
"41583",NA,0,-22,4,65,212,12,14,15
"41584",NA,0,-13,13,65,213,12,14,15
"41585",9,1,-13,13,78,214,12,14,15
"41586",0,1,-21,5,63,215,12,14,15
"41587",NA,0,-12,14,72,216,12,14,15
"41588",NA,0,-21,5,67,217,12,14,15
"41589",NA,0,-20,6,68,218,12,14,15
"41591",NA,0,-13,13,81,220,12,14,15
"41592",-1,1,-12,14,54,221,12,14,15
"41593",0,1,-21,5,84,222,12,14,15
"41594",0,1,-21,5,64,223,12,14,15
"41595",NA,0,-20,6,67,224,12,14,15
"41596",NA,0,-22,4,74,225,12,14,15
"41597",NA,0,-22,4,88,226,12,14,15
"41598",NA,0,-22,4,76,227,12,14,15
"41599",NA,0,-13,13,68,228,12,14,15
"41600",NA,0,-23,3,89,229,12,14,15
"41601",NA,0,-11,15,66,230,12,14,15
"41602",NA,0,-23,3,70,231,12,14,15
"41603",0,1,-23,3,80,232,12,14,15
"41605",NA,0,-11,15,83,234,12,14,15
"41606",NA,0,-11,15,65,235,12,14,15
"41607",NA,0,-23,3,77,236,12,14,15
"41608",-1,1,-23,3,74,237,12,14,15
"41609",0,1,-22,4,75,238,12,14,15
"41610",NA,0,-21,5,64,239,12,14,15
"41612",0,1,-22,4,69,241,12,14,15
"41613",NA,0,-20,6,67,242,12,14,15
"41614",0,1,-23,3,65,243,12,14,15
"41615",NA,0,-13,13,70,244,12,14,15
"41616",0,1,-21,5,64,245,12,14,15
"41617",-1,1,-22,4,67,246,12,14,15
"41618",-8,1,-21,5,58,247,12,14,15
"41619",NA,0,-23,3,77,248,12,14,15
"41620",NA,0,-12,14,67,249,12,14,15
"41622",NA,0,-11,15,65,251,12,14,15
"41623",NA,0,-13,13,66,252,12,14,15
"41624",0,1,-21,5,67,253,12,14,15
"41625",0,1,-22,4,71,254,12,14,15
"41626",NA,0,-13,13,73,255,12,14,15
"41627",0,1,-22,4,65,256,12,14,15
"41628",NA,0,-20,6,69,257,12,14,15
"41629",NA,0,-21,5,58,258,12,14,15
"41630",NA,0,-22,4,70,259,12,14,15
"41631",0,1,-11,15,67,260,12,14,15
"41632",0,1,-23,3,85,261,12,14,15
"41633",0,1,-22,4,77,262,12,14,15
"41634",8,1,-13,13,87,263,12,14,15
"41635",NA,0,-13,13,64,264,12,14,15
"41636",NA,0,-11,15,59,265,12,14,15
"41637",NA,0,-20,6,55,266,12,14,15
"41638",0,1,-12,14,76,267,12,14,15
"41639",NA,0,-13,13,63,268,12,14,15
"41640",NA,0,-12,14,66,269,12,14,15
"41641",NA,0,-13,13,62,270,12,14,15
"41642",NA,0,-21,5,56,271,12,14,15
"41643",NA,0,-20,6,78,272,12,14,15
"41644",4,1,-20,6,54,273,12,14,15
"41645",NA,0,-22,4,65,274,12,14,15
"41647",1,1,-23,3,80,276,12,14,15
"41648",0,1,-21,5,73,277,12,14,15
"41649",NA,0,-22,4,65,278,12,14,15
"41651",NA,0,-13,13,68,280,12,14,15
"41652",-10,1,-20,6,80,281,12,14,15
"41653",0,1,-23,3,64,282,12,14,15
"41654",NA,0,-20,6,70,283,12,14,15
"41655",NA,0,-23,3,78,284,12,14,15
"41658",NA,0,-23,3,69,287,12,14,15
"41659",NA,0,-21,5,75,288,12,14,15
"41660",NA,0,-21,5,78,289,12,14,15
"41661",NA,0,-20,6,64,290,12,14,15
"41662",0,1,-22,4,68,291,12,14,15
"41663",NA,0,-22,4,59,292,12,14,15
"41664",NA,0,-12,14,58,293,12,14,15
"41665",NA,0,-23,3,91,294,12,14,15
"41667",0,1,-11,15,88,296,12,14,15
"41668",NA,0,-11,15,60,297,12,14,15
"41669",NA,0,-23,3,64,298,12,14,15
"41670",0,1,-22,4,78,299,12,14,15
"41671",NA,0,-22,4,69,300,12,14,15
"41672",NA,0,-19,7,73,301,12,14,15
"41673",NA,0,-18,8,61,302,12,14,15
"41674",NA,0,-5,21,67,303,12,14,15
"41675",NA,0,-9,17,89,304,12,14,15
"41676",NA,0,-18,8,75,305,12,14,15
"41677",NA,0,-7,19,70,306,12,14,15
"41678",NA,0,-15,11,63,307,12,14,15
"41679",NA,0,-6,20,53,308,12,14,15
"41680",-6,1,-14,12,63,309,12,14,15
"41681",0,1,-7,19,107,310,12,14,15
"41682",NA,0,-16,10,67,311,12,14,15
"41683",0,1,-15,11,67,312,12,14,15
"41684",NA,0,-16,10,63,313,12,14,15
"41685",NA,0,-7,19,74,314,12,14,15
"41686",0,1,-4,22,53,315,12,14,15
"41687",NA,0,-9,17,62,316,12,14,15
"41688",0,1,-17,9,63,317,12,14,15
"41689",NA,0,-4,22,78,318,12,14,15
"41690",0,1,-17,9,82,319,12,14,15
"41691",0,1,-18,8,66,320,12,14,15
"41692",NA,0,-9,17,72,321,12,14,15
"41693",NA,0,-4,22,103,322,12,14,15
"41694",NA,0,-5,21,70,323,12,14,15
"41695",NA,0,-21,5,80,324,12,14,15
"41696",NA,0,-7,19,60,325,12,14,15
"41697",NA,0,-15,11,65,326,12,14,15
"41698",NA,0,-9,17,64,327,12,14,15
"41699",NA,0,-10,16,82,328,12,14,15
"41700",NA,0,-22,4,77,329,12,14,15
"41701",NA,0,-14,12,67,330,12,14,15
"41702",1,1,-18,8,64,331,12,14,15
"41703",NA,0,-18,8,74,332,12,14,15
"41704",NA,0,-9,17,64,333,12,14,15
"41705",NA,0,-19,7,60,334,12,14,15
"41706",NA,0,-6,20,66,335,12,14,15
"41707",NA,0,-11,15,83,336,12,14,15
"41708",NA,0,-17,9,63,337,12,14,15
"41709",0,1,-9,17,80,338,12,14,15
"41710",0,1,-7,19,83,339,12,14,15
"41711",NA,0,-14,12,83,340,12,14,15
"41712",NA,0,-16,10,64,341,12,14,15
"41713",NA,0,-19,7,63,342,12,14,15
"41714",NA,0,-18,8,63,343,12,14,15
"41715",NA,0,-9,17,62,344,12,14,15
"41716",NA,0,-22,4,70,345,12,14,15
"41717",NA,0,-5,21,65,346,12,14,15
"41718",0,1,-16,10,75,347,12,14,15
"41719",NA,0,-7,19,68,348,12,14,15
"41720",NA,0,-5,21,79,349,12,14,15
"41721",NA,0,-14,12,88,350,12,14,15
"41722",NA,0,-10,16,65,351,12,14,15
"41723",NA,0,-11,15,72,352,12,14,15
"41724",NA,0,-4,22,60,353,12,14,15
"41725",NA,0,-15,11,62,354,12,14,15
"41726",NA,0,-6,20,83,355,12,14,15
"41727",NA,0,-4,22,67,356,12,14,15
"41728",0,1,-7,19,75,357,12,14,15
"41729",NA,0,-4,22,82,358,12,14,15
"41730",NA,0,-9,17,86,359,12,14,15
"41731",0,1,-15,11,64,360,12,14,15
"41732",NA,0,-16,10,72,361,12,14,15
"41733",0,1,-5,21,85,362,12,14,15
"41734",NA,0,-7,19,67,363,12,14,15
"41735",NA,0,-10,16,63,364,12,14,15
"41736",NA,0,-8,18,79,365,12,14,15
"41737",NA,0,-23,3,71,366,12,14,15
"41738",NA,0,-7,19,60,367,12,14,15
"41739",NA,0,-9,17,60,368,12,14,15
"41740",0,1,-19,7,75,369,12,14,15
"41741",NA,0,-18,8,83,370,12,14,15
"41742",NA,0,-6,20,67,371,12,14,15
"41743",0,1,-5,21,71,372,12,14,15
"41744",NA,0,-5,21,62,373,12,14,15
"41745",NA,0,-11,15,64,374,12,14,15
"41746",0,1,-5,21,80,375,12,14,15
"41747",NA,0,-4,22,75,376,12,14,15
"41748",NA,0,-4,22,85,377,12,14,15
"41749",NA,0,-10,16,76,378,12,14,15
"41750",NA,0,-5,21,69,379,12,14,15
"41751",NA,0,-15,11,64,380,12,14,15
"41752",0,1,-17,9,75,381,12,14,15
"41753",NA,0,-10,16,76,382,12,14,15
"41754",0,1,-6,20,80,383,12,14,15
"41755",NA,0,-15,11,66,384,12,14,15
"41756",NA,0,-15,11,79,385,12,14,15
"41757",1,1,-5,21,98,386,12,14,15
"41758",0,1,-6,20,65,387,12,14,15
"41759",NA,0,-7,19,105,388,12,14,15
"41760",NA,0,-11,15,54,389,12,14,15
"41762",NA,0,-8,18,80,391,12,14,15
"41763",NA,0,-10,16,74,392,12,14,15
"41764",2,1,-5,21,94,393,12,14,15
"41765",NA,0,-6,20,60,394,12,14,15
"41766",NA,0,-6,20,80,395,12,14,15
"41767",NA,0,-9,17,60,396,12,14,15
