"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"1368",1368,"a0900067000080193  ",NA,0,-13,13,62,NA,1,NA,16818,1,2016,NA,NA,NA
"1369",1369,"a0900067000080194  ",NA,0,-12,14,56,NA,1,NA,16818,1,2016,NA,NA,NA
"1371",1371,"a0900067000080195  ",NA,0,-13,13,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1372",1372,"a0900067000080196",NA,0,-4,22,57,NA,1,NA,16814,1,2016,NA,NA,NA
"1374",1374,"a0900067000080198",NA,0,-7,19,75,NA,1,NA,16814,1,2016,NA,NA,NA
"1376",1376,"a0900067000080202",NA,0,-7,19,58,NA,1,NA,16814,1,2016,NA,NA,NA
"1377",1377,"a0900067000080203",NA,0,-5,21,107,NA,1,NA,16814,1,2016,NA,NA,NA
"1378",1378,"a0900067000080205",NA,0,-7,19,70,NA,1,NA,16814,1,2016,NA,NA,NA
"1380",1380,"a0900067000080207  ",NA,0,-11,15,70,NA,1,NA,16818,1,2016,NA,NA,NA
"1381",1381,"a0900067000080208  ",NA,0,-22,4,92,NA,1,NA,16821,1,2016,NA,NA,NA
"1382",1382,"a0900067000080209  ",NA,0,-13,13,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1383",1383,"a0900067000080210  ",NA,0,-13,13,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1384",1384,"a0900067000080211",NA,0,-5,21,55,NA,1,NA,16814,1,2016,NA,NA,NA
"1385",1385,"a0900067000080212",NA,0,-7,19,58,NA,1,NA,16814,1,2016,NA,NA,NA
"1387",1387,"a0900067000080213",NA,0,-4,22,86,NA,1,NA,16814,1,2016,NA,NA,NA
"1388",1388,"a0900067000080214",NA,0,-6,20,71,NA,1,NA,16814,1,2016,NA,NA,NA
"1389",1389,"a0900067000080215  ",NA,0,-11,15,72,NA,1,NA,16818,1,2016,NA,NA,NA
"1390",1390,"a0900067000080222",NA,0,-4,22,68,NA,1,NA,16814,1,2016,NA,NA,NA
"1392",1392,"a0900067000080223  ",NA,0,-12,14,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1393",1393,"a0900067000080226  ",NA,0,-12,14,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1394",1394,"a0900067000080227",NA,0,-6,20,65,NA,1,NA,16814,1,2016,NA,NA,NA
"1395",1395,"a0900067000080228",NA,0,-4,22,59,NA,1,NA,16814,1,2016,NA,NA,NA
"1396",1396,"a0900067000080229  ",NA,0,-8,18,86,NA,1,NA,16818,1,2016,NA,NA,NA
"1397",1397,"a0900067000080232  ",NA,0,-11,15,67,NA,1,NA,16818,1,2016,NA,NA,NA
"1398",1398,"a0900067000080235",NA,0,-5,21,60,NA,1,NA,16814,1,2016,NA,NA,NA
"1400",1400,"a0900067000080236  ",NA,0,-13,13,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1401",1401,"a0900067000080237  ",NA,0,-13,13,53,NA,1,NA,16818,1,2016,NA,NA,NA
"1402",1402,"a0900067000080249",NA,0,-4,22,117,NA,1,NA,16814,1,2016,NA,NA,NA
"1403",1403,"a0900067000080250  ",NA,0,-12,14,49,NA,1,NA,16818,1,2016,NA,NA,NA
"1404",1404,"a0900067000080254  ",NA,0,-15,11,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1405",1405,"a0900067000080256",NA,0,-4,22,70,NA,1,NA,16814,1,2016,NA,NA,NA
"1406",1406,"a0900067000080257  ",NA,0,-8,18,62,NA,1,NA,16818,1,2016,NA,NA,NA
"1408",1408,"a0900067000080258  ",NA,0,-9,17,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1409",1409,"a0900067000080259  ",NA,0,-10,16,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1411",1411,"a0900067000080261  ",NA,0,-8,18,77,NA,1,NA,16818,1,2016,NA,NA,NA
"1412",1412,"a0900067000080262  ",NA,0,-10,16,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1413",1413,"a0900067000080265  ",NA,0,-11,15,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1414",1414,"a0900067000080268",NA,0,-6,20,76,NA,1,NA,16814,1,2016,NA,NA,NA
"1415",1415,"a0900067000080270",NA,0,-4,22,71,NA,1,NA,16814,1,2016,NA,NA,NA
"1417",1417,"a0900067000080271  ",NA,0,-15,11,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1418",1418,"a0900067000080272",NA,0,-4,22,74,NA,1,NA,16814,1,2016,NA,NA,NA
"1420",1420,"a0900067000080273  ",NA,0,-9,17,69,NA,1,NA,16818,1,2016,NA,NA,NA
"1421",1421,"a0900067000080275  ",NA,0,-14,12,85,NA,1,NA,16818,1,2016,NA,NA,NA
"1422",1422,"a0900067000080276  ",NA,0,-13,13,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1423",1423,"a0900067000080277",NA,0,-6,20,70,NA,1,NA,16814,1,2016,NA,NA,NA
"1424",1424,"a0900067000080280  ",NA,0,-13,13,72,NA,1,NA,16818,1,2016,NA,NA,NA
"1426",1426,"a0900067000080281  ",NA,0,-10,16,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1428",1428,"a0900067000080282  ",NA,0,-12,14,67,NA,1,NA,16818,1,2016,NA,NA,NA
"1429",1429,"a0900067000080283  ",NA,0,-15,11,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1430",1430,"a0900067000080287  ",NA,0,-15,11,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1431",1431,"a0900067000080288",NA,0,-4,22,63,NA,1,NA,16814,1,2016,NA,NA,NA
"1433",1433,"a0900067000080290",NA,0,-5,21,75,NA,1,NA,16814,1,2016,NA,NA,NA
"1435",1435,"a0900067000080295  ",NA,0,-15,11,75,NA,1,NA,16818,1,2016,NA,NA,NA
"1436",1436,"a0900067000080296  ",NA,0,-14,12,50,NA,1,NA,16818,1,2016,NA,NA,NA
"1438",1438,"a0900067000080299  ",NA,0,-15,11,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1439",1439,"a0900067000080304  ",NA,0,-12,14,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1440",1440,"a0900067000080309  ",NA,0,-14,12,77,NA,1,NA,16818,1,2016,NA,NA,NA
"1441",1441,"a0900067000080310  ",NA,0,-8,18,73,NA,1,NA,16818,1,2016,NA,NA,NA
"1442",1442,"a0900067000080313  ",NA,0,-8,18,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1443",1443,"a0900067000080314",NA,0,-7,19,60,NA,1,NA,16814,1,2016,NA,NA,NA
"1446",1446,"a0900067000080315  ",NA,0,-10,16,92,NA,1,NA,16818,1,2016,NA,NA,NA
"1447",1447,"a0900067000080318",NA,0,-6,20,66,NA,1,NA,16814,1,2016,NA,NA,NA
"1448",1448,"a0900067000080321  ",NA,0,-9,17,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1449",1449,"a0900067000080322  ",NA,0,-10,16,100,NA,1,NA,16818,1,2016,NA,NA,NA
"1450",1450,"a0900067000080324  ",NA,0,-8,18,50,NA,1,NA,16818,1,2016,NA,NA,NA
"1451",1451,"a0900067000080325",NA,0,-4,22,68,NA,1,NA,16814,1,2016,NA,NA,NA
"1453",1453,"a0900067000080326  ",-2,1,-2.5,-1.5,68,65,1,66,16818,1,2016,16884,3,2016
"1455",1455,"a0900067000080328  ",NA,0,-11,15,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1457",1457,"a0900067000080333  ",NA,0,-9,17,93,NA,1,NA,16818,1,2016,NA,NA,NA
"1458",1458,"a0900067000080334  ",NA,0,-15,11,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1459",1459,"a0900067000080336  ",NA,0,-12,14,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1460",1460,"a0900067000080339  ",NA,0,-11,15,78,NA,1,NA,16818,1,2016,NA,NA,NA
"1461",1461,"a0900067000080340  ",NA,0,-9,17,101,NA,1,NA,16818,1,2016,NA,NA,NA
"1462",1462,"a0900067000080341",NA,0,-5,21,59,NA,1,NA,16814,1,2016,NA,NA,NA
"1465",1465,"a0900067000080345  ",NA,0,-10,16,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1466",1466,"a0900067000080347  ",NA,0,-8,18,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1467",1467,"a0900067000080349  ",NA,0,-14,12,70,NA,1,NA,16818,1,2016,NA,NA,NA
"1468",1468,"a0900067000080351",NA,0,-6,20,55,NA,1,NA,16814,1,2016,NA,NA,NA
"1470",1470,"a0900067000080354  ",NA,0,-13,13,87,NA,1,NA,16818,1,2016,NA,NA,NA
"1471",1471,"a0900067000080356  ",NA,0,-14,12,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1472",1472,"a0900067000080360  ",NA,0,-15,11,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1473",1473,"a0900067000080363  ",NA,0,-13,13,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1475",1475,"a0900067000080364  ",NA,0,-14,12,62,NA,1,NA,16818,1,2016,NA,NA,NA
"1476",1476,"a0900067000080366",NA,0,-4,22,60,NA,1,NA,16814,1,2016,NA,NA,NA
"1478",1478,"a0900067000080368  ",NA,0,-13,13,70,NA,1,NA,16818,1,2016,NA,NA,NA
"1480",1480,"a0900067000080369  ",NA,0,-10,16,70,NA,1,NA,16818,1,2016,NA,NA,NA
"1481",1481,"a0900067000080371",NA,0,-7,19,62,NA,1,NA,16814,1,2016,NA,NA,NA
"1482",1482,"a0900067000080373  ",NA,0,-13,13,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1483",1483,"a0900067000080376  ",NA,0,-13,13,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1484",1484,"a0900067000080377",NA,0,-6,20,55,NA,1,NA,16814,1,2016,NA,NA,NA
"1486",1486,"a0900067000080378  ",NA,0,-8,18,52,NA,1,NA,16818,1,2016,NA,NA,NA
"1487",1487,"a0900067000080382  ",NA,0,-24,2,61,NA,1,NA,16821,1,2016,NA,NA,NA
"1488",1488,"a0900067000080383  ",NA,0,-13,13,68,NA,1,NA,16818,1,2016,NA,NA,NA
"1489",1489,"a0900067000080384  ",NA,0,-16,10,52,NA,1,NA,16818,1,2016,NA,NA,NA
"1490",1490,"a0900067000080388",NA,0,-6,20,65,NA,1,NA,16814,1,2016,NA,NA,NA
"1491",1491,"a0900067000080394  ",NA,0,-10,16,69,NA,1,NA,16818,1,2016,NA,NA,NA
"1493",1493,"a0900067000080395  ",NA,0,-13,13,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1495",1495,"a0900067000080397  ",NA,0,-12,14,62,NA,1,NA,16818,1,2016,NA,NA,NA
"1496",1496,"a0900067000080399",NA,0,-7,19,54,NA,1,NA,16814,1,2016,NA,NA,NA
"1497",1497,"a0900067000080400  ",NA,0,-10,16,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1498",1498,"a0900067000080401",NA,0,-7,19,64,NA,1,NA,16814,1,2016,NA,NA,NA
"1499",1499,"a0900067000080402  ",NA,0,-13,13,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1500",1500,"a0900067000080403  ",NA,0,-9,17,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1502",1502,"a0900067000080405",NA,0,-7,19,70,NA,1,NA,16814,1,2016,NA,NA,NA
"1503",1503,"a0900067000080407  ",NA,0,-13,13,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1504",1504,"a0900067000080408  ",NA,0,-14,12,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1505",1505,"a0900067000080410  ",NA,0,-8,18,67,NA,1,NA,16818,1,2016,NA,NA,NA
"1506",1506,"a0900067000080415  ",NA,0,-13,13,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1507",1507,"a0900067000080417  ",NA,0,-13,13,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1508",1508,"a0900067000080418  ",NA,0,-10,16,99,NA,1,NA,16818,1,2016,NA,NA,NA
"1509",1509,"a0900067000080419  ",NA,0,-14,12,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1511",1511,"a0900067000080421  ",NA,0,-14,12,75,NA,1,NA,16818,1,2016,NA,NA,NA
"1512",1512,"a0900067000080422  ",NA,0,-15,11,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1514",1514,"a0900067000080424  ",NA,0,-10,16,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1515",1515,"a0900067000080425  ",NA,0,-11,15,70,NA,1,NA,16818,1,2016,NA,NA,NA
"1516",1516,"a0900067000080427",NA,0,-7,19,81,NA,1,NA,16814,1,2016,NA,NA,NA
"1517",1517,"a0900067000080430",NA,0,-4,22,63,NA,1,NA,16814,1,2016,NA,NA,NA
"1519",1519,"a0900067000080431  ",NA,0,-15,11,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1520",1520,"a0900067000080433  ",NA,0,-15,11,56,NA,1,NA,16818,1,2016,NA,NA,NA
"1521",1521,"a0900067000080437",NA,0,-5,21,56,NA,1,NA,16814,1,2016,NA,NA,NA
"1523",1523,"a0900067000080440",NA,0,-4,22,79,NA,1,NA,16814,1,2016,NA,NA,NA
"1526",1526,"a0900067000080444  ",NA,0,-9,17,66,NA,1,NA,16818,1,2016,NA,NA,NA
"1528",1528,"a0900067000080446  ",NA,0,-9,17,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1529",1529,"a0900067000080447  ",NA,0,-8,18,69,NA,1,NA,16818,1,2016,NA,NA,NA
"1531",1531,"a0900067000080449  ",NA,0,-8,18,53,NA,1,NA,16818,1,2016,NA,NA,NA
"1532",1532,"a0900067000080451  ",NA,0,-11,15,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1534",1534,"a0900067000080453  ",NA,0,-14,12,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1535",1535,"a0900067000080458  ",NA,0,-8,18,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1537",1537,"a0900067000080459  ",NA,0,-9,17,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1538",1538,"a0900067000080461  ",NA,0,-8,18,50,NA,1,NA,16818,1,2016,NA,NA,NA
"1539",1539,"a0900067000080463  ",NA,0,-9,17,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1541",1541,"a0900067000080464  ",NA,0,-10,16,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1542",1542,"a0900067000080465",NA,0,-6,20,60,NA,1,NA,16814,1,2016,NA,NA,NA
"1544",1544,"a0900067000080466",NA,0,-4,22,102,NA,1,NA,16814,1,2016,NA,NA,NA
"1546",1546,"a0900067000080469  ",NA,0,-8,18,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1547",1547,"a0900067000080470  ",NA,0,-15,11,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1549",1549,"a0900067000080471  ",NA,0,-13,13,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1550",1550,"a0900067000080472  ",NA,0,-9,17,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1551",1551,"a0900067000080473",NA,0,-4,22,108,NA,1,NA,16814,1,2016,NA,NA,NA
"1552",1552,"a0900067000080474  ",NA,0,-9,17,52,NA,1,NA,16818,1,2016,NA,NA,NA
"1553",1553,"a0900067000080475",NA,0,-7,19,55,NA,1,NA,16814,1,2016,NA,NA,NA
"1554",1554,"a0900067000080477",NA,0,-4,22,83,NA,1,NA,16814,1,2016,NA,NA,NA
"1555",1555,"a0900067000080478  ",NA,0,-10,16,80,NA,1,NA,16818,1,2016,NA,NA,NA
"1556",1556,"a0900067000080480  ",NA,0,-15,11,62,NA,1,NA,16818,1,2016,NA,NA,NA
"1557",1557,"a0900067000080481",NA,0,-6,20,85,NA,1,NA,16814,1,2016,NA,NA,NA
"1558",1558,"a0900067000080483  ",NA,0,-11,15,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1559",1559,"a0900067000080484  ",NA,0,-11,15,80,NA,1,NA,16818,1,2016,NA,NA,NA
"1561",1561,"a0900067000080486  ",NA,0,-15,11,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1562",1562,"a0900067000080488",NA,0,-4,22,53,NA,1,NA,16814,1,2016,NA,NA,NA
"1564",1564,"a0900067000080491  ",NA,0,-8,18,89,NA,1,NA,16818,1,2016,NA,NA,NA
"1565",1565,"a0900067000080493  ",NA,0,-14,12,73,NA,1,NA,16818,1,2016,NA,NA,NA
"1567",1567,"a0900067000080496  ",NA,0,-15,11,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1568",1568,"a0900067000080497  ",NA,0,-10,16,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1569",1569,"a0900067000080498",NA,0,-7,19,58,NA,1,NA,16814,1,2016,NA,NA,NA
"1570",1570,"a0900067000080501  ",NA,0,-19,7,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1571",1571,"a0900067000080502  ",NA,0,-23,3,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1572",1572,"a0900067000080508  ",NA,0,-19,7,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1573",1573,"a0900067000080509  ",NA,0,-15,11,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1574",1574,"a0900067000080510  ",NA,0,-23,3,60,NA,1,NA,16821,1,2016,NA,NA,NA
"1575",1575,"a0900067000080514  ",NA,0,-16,10,57,NA,1,NA,16818,1,2016,NA,NA,NA
"1576",1576,"a0900067000080515  ",NA,0,-16,10,72,NA,1,NA,16818,1,2016,NA,NA,NA
"1577",1577,"a0900067000080516  ",NA,0,-21,5,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1578",1578,"a0900067000080520  ",0,1,-0.5,0.5,69,69,1,62,16821,1,2016,16883,3,2016
"1579",1579,"a0900067000080522  ",NA,0,-20,6,64,NA,1,NA,16821,1,2016,NA,NA,NA
"1581",1581,"a0900067000080536  ",NA,0,-19,7,49,NA,1,NA,16818,1,2016,NA,NA,NA
"1582",1582,"a0900067000080537  ",NA,0,-23,3,62,NA,1,NA,16821,1,2016,NA,NA,NA
"1584",1584,"a0900067000080538  ",NA,0,-20,6,48,NA,1,NA,16821,1,2016,NA,NA,NA
"1585",1585,"a0900067000080541  ",NA,0,-17,9,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1586",1586,"a0900067000080543  ",NA,0,-21,5,61,NA,1,NA,16821,1,2016,NA,NA,NA
"1588",1588,"a0900067000080557  ",NA,0,-23,3,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1589",1589,"a0900067000080559  ",NA,0,-23,3,59,NA,1,NA,16821,1,2016,NA,NA,NA
"1590",1590,"a0900067000080566  ",NA,0,-20,6,46,NA,1,NA,16821,1,2016,NA,NA,NA
"1591",1591,"a0900067000080568  ",NA,0,-22,4,65,NA,1,NA,16821,1,2016,NA,NA,NA
"1592",1592,"a0900067000080570  ",NA,0,-21,5,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1593",1593,"a0900067000080579  ",NA,0,-17,9,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1594",1594,"a0900067000080580  ",NA,0,-16,10,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1596",1596,"a0900067000080585  ",NA,0,-19,7,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1597",1597,"a0900067000080588  ",NA,0,-18,8,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1598",1598,"a0900067000080591  ",NA,0,-19,7,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1600",1600,"a0900067000080601  ",NA,0,-17,9,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1602",1602,"a0900067000080607  ",NA,0,-19,7,67,NA,1,NA,16818,1,2016,NA,NA,NA
"1603",1603,"a0900067000080619  ",NA,0,-19,7,53,NA,1,NA,16818,1,2016,NA,NA,NA
"1605",1605,"a0900067000080624  ",NA,0,-17,9,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1606",1606,"a0900067000080631  ",NA,0,-23,3,61,NA,1,NA,16821,1,2016,NA,NA,NA
"1608",1608,"a0900067000080651  ",NA,0,-18,8,91,NA,1,NA,16818,1,2016,NA,NA,NA
"1610",1610,"a0900067000080653  ",NA,0,-19,7,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1611",1611,"a0900067000080656  ",NA,0,-18,8,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1612",1612,"a0900067000080663  ",NA,0,-16,10,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1613",1613,"a0900067000080672  ",NA,0,-20,6,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1614",1614,"a0900067000080679  ",NA,0,-17,9,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1615",1615,"a0900067000080683  ",NA,0,-22,4,56,NA,1,NA,16821,1,2016,NA,NA,NA
"1617",1617,"a0900067000080688  ",NA,0,-17,9,64,NA,1,NA,16818,1,2016,NA,NA,NA
"1618",1618,"a0900067000080690  ",NA,0,-19,7,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1619",1619,"a0900067000080692  ",NA,0,-23,3,74,NA,1,NA,16821,1,2016,NA,NA,NA
"1620",1620,"a0900067000080696  ",NA,0,-22,4,60,NA,1,NA,16821,1,2016,NA,NA,NA
"1621",1621,"a0900067000080700  ",NA,0,-19,7,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1622",1622,"a0900067000080702  ",NA,0,-20,6,49,NA,1,NA,16821,1,2016,NA,NA,NA
"1624",1624,"a0900067000080718  ",NA,0,-18,8,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1626",1626,"a0900067000080735  ",NA,0,-16,10,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1627",1627,"a0900067000080738  ",NA,0,-20,6,64,NA,1,NA,16821,1,2016,NA,NA,NA
"1628",1628,"a0900067000080741  ",NA,0,-23,3,64,NA,1,NA,16821,1,2016,NA,NA,NA
"1629",1629,"a0900067000080742  ",NA,0,-19,7,51,NA,1,NA,16818,1,2016,NA,NA,NA
"1630",1630,"a0900067000080747  ",NA,0,-21,5,54,NA,1,NA,16821,1,2016,NA,NA,NA
"1631",1631,"a0900067000080749  ",NA,0,-17,9,52,NA,1,NA,16818,1,2016,NA,NA,NA
"1632",1632,"a0900067000080751  ",NA,0,-17,9,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1633",1633,"a0900067000080753  ",NA,0,-18,8,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1634",1634,"a0900067000080762  ",NA,0,-17,9,58,NA,1,NA,16818,1,2016,NA,NA,NA
"1635",1635,"a0900067000080766  ",NA,0,-19,7,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1636",1636,"a0900067000080770  ",NA,0,-17,9,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1637",1637,"a0900067000080771  ",NA,0,-22,4,56,NA,1,NA,16821,1,2016,NA,NA,NA
"1639",1639,"a0900067000080772  ",NA,0,-18,8,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1641",1641,"a0900067000080779  ",NA,0,-23,3,90,NA,1,NA,16821,1,2016,NA,NA,NA
"1642",1642,"a0900067000080783  ",NA,0,-15,11,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1643",1643,"a0900067000080788  ",NA,0,-16,10,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1644",1644,"a0900067000080789  ",NA,0,-21,5,55,NA,1,NA,16821,1,2016,NA,NA,NA
"1645",1645,"a0900067000080796  ",NA,0,-16,10,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1646",1646,"a0900067000080797  ",NA,0,-17,9,45,NA,1,NA,16818,1,2016,NA,NA,NA
"1647",1647,"a0900067000080799  ",NA,0,-19,7,78,NA,1,NA,16818,1,2016,NA,NA,NA
"1648",1648,"a0900067000080800  ",0,1,-0.5,0.5,58,60,1,62,16821,1,2016,16883,3,2016
"1649",1649,"a0900067000080812  ",NA,0,-22,4,63,NA,1,NA,16821,1,2016,NA,NA,NA
"1650",1650,"a0900067000080814  ",NA,0,-21,5,63,NA,1,NA,16821,1,2016,NA,NA,NA
"1651",1651,"a0900067000080815  ",NA,0,-20,6,51,NA,1,NA,16821,1,2016,NA,NA,NA
"1652",1652,"a0900067000080816  ",0,1,-0.5,0.5,63,63,1,62,16821,1,2016,16883,3,2016
"1654",1654,"a0900067000080822  ",NA,0,-21,5,58,NA,1,NA,16821,1,2016,NA,NA,NA
"1655",1655,"a0900067000080829  ",NA,0,-17,9,57,NA,1,NA,16818,1,2016,NA,NA,NA
"1656",1656,"a0900067000080833  ",NA,0,-21,5,52,NA,1,NA,16821,1,2016,NA,NA,NA
"1658",1658,"a0900067000080835  ",NA,0,-19,7,49,NA,1,NA,16818,1,2016,NA,NA,NA
"1659",1659,"a0900067000080840  ",NA,0,-20,6,57,NA,1,NA,16821,1,2016,NA,NA,NA
"1660",1660,"a0900067000080841  ",0,1,-0.5,0.5,70,76,1,62,16821,1,2016,16883,3,2016
"1661",1661,"a0900067000080845  ",NA,0,-20,6,50,NA,1,NA,16821,1,2016,NA,NA,NA
"1662",1662,"a0900067000080847  ",NA,0,-15,11,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1664",1664,"a0900067000080858  ",NA,0,-16,10,65,NA,1,NA,16818,1,2016,NA,NA,NA
"1665",1665,"a0900067000080862  ",NA,0,-23,3,60,NA,1,NA,16821,1,2016,NA,NA,NA
"1666",1666,"a0900067000080871  ",NA,0,-21,5,53,NA,1,NA,16821,1,2016,NA,NA,NA
"1667",1667,"a0900067000080875  ",NA,0,-16,10,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1668",1668,"a0900067000080877  ",NA,0,-17,9,63,NA,1,NA,16818,1,2016,NA,NA,NA
"1669",1669,"a0900067000080886  ",NA,0,-18,8,49,NA,1,NA,16818,1,2016,NA,NA,NA
"1670",1670,"a0900067000080889  ",NA,0,-18,8,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1672",1672,"a0900067000080892  ",NA,0,-19,7,67,NA,1,NA,16818,1,2016,NA,NA,NA
"1673",1673,"a0900067000080894  ",NA,0,-18,8,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1674",1674,"a0900067000080896  ",NA,0,-18,8,54,NA,1,NA,16818,1,2016,NA,NA,NA
"1676",1676,"a0900067000080898  ",NA,0,-16,10,90,NA,1,NA,16818,1,2016,NA,NA,NA
"1677",1677,"a0900067000080902  ",NA,0,-17,9,56,NA,1,NA,16818,1,2016,NA,NA,NA
"1679",1679,"a0900067000080903  ",NA,0,-18,8,52,NA,1,NA,16818,1,2016,NA,NA,NA
"1680",1680,"a0900067000080908  ",NA,0,-19,7,60,NA,1,NA,16818,1,2016,NA,NA,NA
"1682",1682,"a0900067000080923  ",NA,0,-19,7,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1684",1684,"a0900067000080924  ",NA,0,-20,6,63,NA,1,NA,16821,1,2016,NA,NA,NA
"1685",1685,"a0900067000080927  ",NA,0,-21,5,60,NA,1,NA,16821,1,2016,NA,NA,NA
"1686",1686,"a0900067000080928  ",NA,0,-21,5,54,NA,1,NA,16821,1,2016,NA,NA,NA
"1687",1687,"a0900067000080929  ",NA,0,-18,8,55,NA,1,NA,16818,1,2016,NA,NA,NA
"1688",1688,"a0900067000080937  ",NA,0,-17,9,91,NA,1,NA,16818,1,2016,NA,NA,NA
"1689",1689,"a0900067000080939  ",NA,0,-16,10,61,NA,1,NA,16818,1,2016,NA,NA,NA
"1690",1690,"a0900067000080943  ",NA,0,-17,9,59,NA,1,NA,16818,1,2016,NA,NA,NA
"1691",1691,"a0900067000080944  ",NA,0,-19,7,64,NA,1,NA,16818,1,2016,NA,NA,NA
