Occasion,Date,SEC,IND,PASS,SPE,LEN,WEIGH,TAGNUMBER         ,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            ,,,,,,,,,,,,,,,
4,20160304,5,2,1,MTS,67,4,0900067000080204  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160304,5,3,1,BHC,69,3.5,0982000403060107  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,4,1,MTS,75,6.5,0900067000080687  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,5,1,CRC,55,2,0900067000080878  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,5,6,1,CRC,50,1.6,0900067000080962  ,N     ,N     ,N     ,CARY      ,TAG LOSS?        ,,,,,,,,,,,,,,,
4,20160304,5,7,1,CRC,49,1.1,0900067000080652  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,5,8,2,MTS,75,5.2,0982000403060517  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,9,2,MTS,81,7.1,0982000403060445  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,10,2,MTS,78,6.7,0982000403060446  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,11,2,MTS,67,4.7,0900067000080285  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160304,5,12,2,MTS,58,2.1,0900067000080445  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,13,2,MTS,58,2.4,0982000403060513  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,5,14,2,BHC,47,1,0900067000080670  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,5,15,2,CRC,48,1.1,0900067000080658  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,6,1,1,MTS,65,3.3,0900067000080386  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160304,6,2,1,MTS,57,2.3,0900067000080253  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160304,6,3,1,MTS,65,4,0900067000080666  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,6,4,1,MTS,76,6.1,0900067000080831  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,6,5,2,MTS,62,3,0982000403060511  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,6,6,2,MTS,72,3.9,0982000403060474  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,6,7,2,CRC,54,2,0900067000080936  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,7,1,1,BHC,144,29.2,0900067000080174  ,Y     ,N     ,N     ,CARY      ,MALE?  Tagged on OCC3 first day but lost data           ,,,,,,,,,,,,,,,
4,20160304,7,2,1,BHC,106,15.2,0982000403060507  ,Y     ,N     ,N     ,CARY      ,FEMALE?             ,,,,,,,,,,,,,,,
4,20160304,7,3,1,BHC,76,4.8,0982000403060485  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,7,4,1,MTS,81,7.2,0900067000080150  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,7,5,1,MTS,70,3.7,0982000403060084  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,7,NA,2,NA,NA,NA,NA,NA,NA,N     ,CARY      ,NO FISH IN PASS2    ,,,,,,,,,,,,,,,
4,20160304,8,1,1,MTS,78,6.1,0982000403060479  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,2,1,MTS,69,4.5,0900067000080420  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160304,8,3,1,MTS,62,2.8,0900067000080075  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,4,1,MTS,55,2.3,0900067000080392  ,Y     ,N     ,N     ,KIM       ,EGGS                ,,,,,,,,,,,,,,,
4,20160304,8,5,1,MTS,61,2.8,0900067000080297  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,6,1,BHC,82,6.4,0900067000080387  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,7,1,MTS,61,2.9,0900067000080959  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,8,2,BHC,77,5.5,0982000403060055  ,Y     ,N     ,N     ,KIM       ,FEMALE?             ,,,,,,,,,,,,,,,
4,20160304,8,9,2,MTS,61,2.4,0982000403060480  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,10,2,MTS,67,3.3,0900067000080523  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,11,2,MTS,55,1.6,0900067000080646  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,8,12,2,MTS,58,1.9,0900067000080662  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,1,1,MTS,58,2.3,0982000403060498  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,2,1,MTS,68,3.3,0982000403060115  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,3,1,MTS,55,2.7,0982000403060525  ,Y     ,N     ,N     ,KIM       ,EGGS                ,,,,,,,,,,,,,,,
4,20160304,9,4,1,MTS,69,3.6,0982000403060072  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,5,1,MTS,55,1.9,0900067000080199  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,6,1,MTS,64,3.4,0900067000080697  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160304,9,7,1,MTS,53,1.8,0900067000080985  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,8,2,MTS,75,5.2,0900067000080913  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,9,9,2,MTS,75,5.6,0900067000080955  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,10,1,1,MTS,83,5.6,0982000403060045  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,10,2,1,MTS,60,2.4,0900067000080866  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,10,3,1,MTS,62,2.8,0900067000080532  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,10,4,2,MTS,74,5.1,0982000403060110  ,Y     ,N     ,N     ,KIM       ,EGGS                ,,,,,,,,,,,,,,,
4,20160304,10,5,2,MTS,75,5.1,0900067000080173  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160304,10,6,2,BHC,53,1.2,0900067000080916  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,1,1,MTS,66,3.8,0982000403060492  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,2,1,CRC,91,10,0900067000085368  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,3,1,MTS,71,3.7,0982000403060465  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,4,1,CRC,102,15.3,0900067000080534  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,5,1,CRC,48,1,0900067000080935  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,11,NA,2,NA,NA,NA,NA,NA,NA,N     ,CARY      ,NO FISH IN PASS2    ,,,,,,,,,,,,,,,
4,20160304,12,1,1,BHC,80,5.5,0982000403060116  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,2,1,MTS,80,7,0900067000080071  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,3,1,STJ,49,1,0900067000080739  ,N     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,4,2,CRC,141,41.6,0982000403060049  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,5,2,CRC,97,8.9,0900067000080312  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,6,2,BHC,79,5.4,0982000403060137  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,7,2,CRC,117,16.1,0900067000077380  ,Y     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,8,2,MTS,82,6.6,0900067000084826  ,Y     ,N     ,N     ,CARY      ,From MTS Retention Exp ,,,,,,,,,,,,,,,
4,20160304,12,9,2,BHC,89,7.8,0900067000080879  ,N     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,10,2,CRC,62,2.5,0900067000080650  ,N     ,N     ,N     ,CARY      ,,,,,,,,,,,,,,,,
4,20160304,12,11,2,MTS,76,5.1,0900067000080946  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160304,12,12,2,MTS,46,1,0900067000080674  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160304,13,1,1,BHC,118,18.8,0900067000077268  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,2,1,BHC,103,12.7,0982000403060052  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,3,1,MTS,80,5.3,0982000403060512  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,4,1,BHC,57,2.1,0900067000080748  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,5,1,BHC,63,2.9,0900067000080507  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,6,1,CRC,51,1.7,0900067000080618  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,7,1,CRC,46,0.8,0900067000080890  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
4,20160304,13,8,2,BHC,66,3.1,0982000403060488  ,Y     ,Y,N     ,KIM       ,ElectroshokImpact      ,,,,,,,,,,,,,,,
4,20160304,13,9,2,BHC,78,4.8,0982000403060058  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,1,1,BHC,115,19.1,0900067000077268  ,Y     ,N     ,N     ,KIM       ,FEMALE?        ,,,,,,,,,,,,,,,
4,20160306,14,2,1,STJ,94,8.3,0982000403060459  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,3,1,MTS,81,6.2,0982000403060093  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,4,1,MTS,73,4.5,0900067000077159  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,5,1,MTS,83,6.4,0982000403060528  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,6,1,MTS,66,3.2,0900067000084914  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
4,20160306,14,7,1,MTS,67,3.4,0900067000084869  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,8,1,MTS,74,5.5,0982000403060529  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,9,1,MTS,71,4.9,0900067000080234  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,10,1,MTS,78,6.3,0900067000080857  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,11,1,BHC,60,2.2,0900067000080828  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,12,2,MTS,82,7.4,0900067000077122  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,13,2,MTS,61,2.8,0982000403060499  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,14,2,MTS,78,5.4,0900067000077293  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,15,2,BHC,67,3.7,0982000403060114  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,16,2,BHC,47,1.1,0900067000080642  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,17,2,BHC,59,2,0900067000080713  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,14,18,2,MTS,63,2.4,0900067000080734  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,1,1,MTS,64,2.9,0900067000085235  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,2,1,BHC,64,2.3,0900067000085188  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,3,1,STJ,53,1.2,0900067000080560  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,4,1,MTS,64,2.8,0900067000080750  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,5,2,BHC,132,27.1,0900067000077178  ,Y     ,N     ,N     ,KIM       ,FEMALE?          ,,,,,,,,,,,,,,,
4,20160306,15,6,2,MTS,70,3.8,0982000403060537  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,7,2,MTS,66,3.1,0982000403060519  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,8,2,CRC,53,1.6,0900067000080740  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,9,2,CRC,48,1.1,0900067000080708  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,15,10,2,MTS,74,4.6,0900067000080806  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,1,1,BHC,112,19,0982000403060478  ,Y     ,N     ,N     ,KIM       ,FEMALE?          ,,,,,,,,,,,,,,,
4,20160306,16,2,1,STJ,91,8,0900067000077437  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,3,1,MTS,72,4.9,0900067000084911  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
4,20160306,16,4,1,MTS,75,5,0900067000077238  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,5,1,MTS,69,4.4,0900067000085206  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,6,1,CRC,45,0.9,0900067000080634  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,7,1,MTS,87,8.2,0900067000080977  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,8,1,MTS,72,4.9,0900067000080648  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,9,2,BHC,75,4.5,0900067000077376  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,10,2,STJ,88,6.7,0900067000085319  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,11,2,BHC,69,3.6,0900067000085014  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,12,2,MTS,75,4.7,0900067000084621  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
4,20160306,16,13,2,MTS,68,4.6,0982000403060456  ,Y     ,N     ,N     ,KIM       ,BLOATED             ,,,,,,,,,,,,,,,
4,20160306,16,14,2,MTS,63,3.3,0982000403060515  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,16,15,2,MTS,62,1.6,0900067000084808  ,Y     ,N     ,N     ,KIM       ,SPENT?           ,,,,,,,,,,,,,,,
4,20160306,16,16,2,MTS,70,3.7,0900067000077133  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,1,1,MTS,85,6.8,0900067000085138  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,2,1,MTS,65,3.4,0900067000085369  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,3,1,MTS,71,4.6,0900067000077497  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,4,1,MTS,77,4.8,0982000403060506  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,5,1,MTS,65,3.3,0900067000085220  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,6,1,MTS,67,3.7,0900067000077020  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,7,1,MTS,64,2.8,0900067000084957  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
4,20160306,17,8,1,BHC,59,2.5,0900067000077156  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,9,1,BHC,78,4.7,0900067000077289  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,10,1,STJ,58,1.5,0900067000080217  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,11,1,MTS,69,4,0900067000080660  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,12,2,MTS,71,4.1,0900067000085326  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,13,2,MTS,63,2.8,0982000403060083  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,14,2,CRC,84,6.8,0900067000080519  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,15,2,MTS,60,3.1,0900067000080953  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,17,16,2,MTS,60,3.3,0900067000080584  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,1,1,BHC,108,12.9,0900067000085435  ,Y     ,Y     ,N     ,KIM       ,TUMOR_Dead         ,,,,,,,,,,,,,,,
4,20160306,18,2,1,CRC,137,29.5,0900067000080112  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,3,1,CRC,126,24.2,0900067000077029  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,4,1,STJ,57,1.6,0900067000080416  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,5,1,MTS,68,3.3,0900067000077454  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,6,1,MTS,62,2.5,0900067000084766  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,18,7,2,STJ,95,7.6,0900067000080979  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,18,8,2,BHC,65,3.2,0900067000080911  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,1,1,STJ,185,58.4,0900067000077425  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,2,1,MTS,85,7.1,0900067000085108  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,3,1,MTS,71,5.4,0900067000085292  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,4,1,MTS,70,4.5,0900067000085378  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,5,1,STJ,51,1.4,0900067000080581  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,6,1,BHC,63,2.4,0900067000080802  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,7,2,MTS,74,3.5,0900067000077347  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,8,2,CRC,89,7.9,0900067000085197  ,Y     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,9,2,STJ,190,60.8,0900067000080626  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,19,10,2,BHC,62,2.2,0900067000080758  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,19,11,2,MTS,75,4.8,0900067000080586  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,1,1,BHC,56,1.9,0900067000085232  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,2,1,STJ,60,1.7,0900067000085491  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,3,1,CRC,130,26.1,0900067000080511  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,4,1,STJ,52,1.2,0900067000080998  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,5,2,MTS,75,4.3,0900067000077319  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,6,2,CRC,81,5.6,0900067000077027  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,7,2,MTS,65,3.7,0900067000080521  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,20,8,2,BHC,65,2.9,0900067000080512  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,1,1,MTS,74,4.9,0900067000080026  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,2,1,MTS,71,3.9,0900067000085364  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,3,1,MTS,75,5.8,0900067000085034  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,4,1,MTS,69,4.3,0900067000077459  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,5,2,MTS,68,3.9,0900067000080891  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,21,6,2,BHC,63,2.4,0900067000080608  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,1,1,CRC,105,13.2,0900067000084883  ,Y     ,N     ,N     ,KIM       ,Tagged on OCC3 first day but lost data,,,,,,,,,,,,,,,
4,20160306,22,2,1,BHC,118,18.1,0900067000085479  ,Y     ,N     ,N     ,KIM       ,FEMALE?             ,,,,,,,,,,,,,,,
4,20160306,22,3,1,STJ,77,4.3,0900067000085068  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,4,1,MTS,74,6,0900067000080330  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,5,1,MTS,65,3.7,0900067000085174  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,6,1,BHC,71,3.9,0900067000080786  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,7,1,BHC,54,1.8,0900067000080526  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,8,1,MTS,87,6.5,0900067000080917  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,9,1,MTS,73,5.6,0900067000080876  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,10,1,MTS,72,4.9,0900067000080808  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,11,1,MTS,61,2.6,0900067000080795  ,N     ,Y     ,N     ,KIM       ,TAGGING MORT        ,,,,,,,,,,,,,,,
4,20160306,22,12,1,MTS,56,1.8,0900067000080675  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,13,1,MTS,48,1.3,0900067000080844  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,14,2,CRC,130,24,0900067000085025  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,15,2,MTS,68,3.9,0900067000077283  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,16,2,MTS,76,4.3,0900067000077002  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
4,20160306,22,17,2,MTS,59,2.7,0900067000085486  ,Y     ,N     ,N     ,KIM       ,EGGS?,,,,,,,,,,,,,,,
4,20160306,22,18,2,STJ,57,1.6,0900067000080716  ,N     ,N     ,N     ,KIM       ,,,,,,,,,,,,,,,,
4,20160306,22,19,2,STJ,51,0.9,0900067000080578  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
