"","mean","50%","2.5%","97.5%","Rhat","n.eff","PP","PN"
"loglik[6057]",-5.06291965333333,-5.06063,-5.20017675,-4.938781,1.02779432184669,78,0,1
"loglik[6058]",-5.83806131333333,-5.833755,-5.9092365,-5.7959085,1.04827240572781,59,0,1
"loglik[6061]",-4.22246522,-4.223485,-4.331236,-4.1021245,1.05483575677048,41,0,1
"loglik[6062]",-4.06630054,-4.066765,-4.169953,-3.951423,1.05546278947241,41,0,1
"loglik[6063]",-3.94829856666667,-3.94906,-4.05457775,-3.836279,1.04974502843821,46,0,1
"loglik[6065]",-4.08479629333333,-4.08536,-4.1883595,-3.97280675,1.05268569896504,43,0,1
"loglik[6067]",-4.83623230666667,-4.83496,-4.899841,-4.77694425,1.04540871122403,49,0,1
"loglik[6069]",-4.24310709333333,-4.243255,-4.357618,-4.11617175,1.05340471662362,42,0,1
"loglik[6071]",-14.2747079333333,-14.2519,-15.437095,-13.2535525,1.04161886907436,56,0,1
"loglik[6072]",-5.4829596,-5.4803,-5.54906175,-5.43451175,1.05314595237002,46,0,1
"loglik[6073]",-4.26364181333333,-4.26513,-4.38895675,-4.1279065,1.05027459157713,45,0,1
"loglik[6076]",-4.26297043333333,-4.264075,-4.395108,-4.12205,1.04782508132435,47,0,1
"loglik[6077]",-4.12530151333333,-4.12632,-4.23407075,-4.00495925,1.0548359830647,41,0,1
"loglik[6078]",-8.33304214,-8.319695,-8.78473825,-7.966647,1.0521090490642,45,0,1
"loglik[6081]",-4.20279806,-4.203175,-4.31156,-4.084048,1.05527338006398,41,0,1
"loglik[6082]",-4.08577112,-4.085975,-4.18656,-3.97360725,1.05378567196921,42,0,1
"loglik[6086]",-3.94810212666667,-3.948655,-4.0594665,-3.8318445,1.04171461468237,54,0,1
"loglik[6088]",-4.10543818,-4.104845,-4.207385,-3.991673,1.05461945561373,42,0,1
"loglik[6093]",-4.75293242666667,-4.752045,-4.787965,-4.72114075,1.04963194300607,45,0,1
"loglik[6096]",-6.19259796,-6.18895,-6.33601075,-6.08078575,1.05655331081204,42,0,1
"loglik[6097]",-4.7589055,-4.758045,-4.7952055,-4.7256255,1.04979537554695,45,0,1
"loglik[6103]",-4.72562869333333,-4.7246,-4.755322,-4.70169275,1.03895349623085,56,0,1
"loglik[6105]",-4.00710312,-4.007635,-4.113089,-3.89322075,1.04795579561811,47,0,1
"loglik[6113]",-4.34144206666667,-4.342545,-4.473578,-4.20052525,1.04782513496403,47,0,1
"loglik[6114]",-4.20377304666667,-4.20479,-4.31254075,-4.0834345,1.05483577918492,41,0,1
"loglik[6115]",-5.38624073333333,-5.38409,-5.40312025,-5.38203,1.07313799887567,64,0,1
"loglik[6124]",-4.20279806,-4.203175,-4.31156,-4.084048,1.05527338006398,41,0,1
"loglik[6127]",-4.16443908666667,-4.16455,-4.27067675,-4.04815625,1.05548930249359,41,0,1
"loglik[6134]",-4.72561716666667,-4.72466,-4.753954,-4.702059,1.04694781475575,47,0,1
"loglik[6136]",-4.7866194,-4.78578,-4.82800075,-4.746465,1.05350983909101,42,0,1
"loglik[6138]",-4.61677982666667,-4.615235,-4.80495175,-4.42676425,1.03190157855917,69,0,1
"loglik[6140]",-5.43039176666667,-5.426265,-5.497061,-5.3876445,1.0268516632728,84,0,1
"loglik[6144]",-4.82673798,-4.82574,-4.879179,-4.775059,1.05211016343486,43,0,1
"loglik[6145]",-4.0466336,-4.047295,-4.14882925,-3.93210425,1.05517652204698,41,0,1
"loglik[6146]",-4.77225217333333,-4.771025,-4.8104605,-4.73544025,1.05224704890414,43,0,1
