"","ID","Species","Stream","Y","X1","X2","Size1","Size2","JD1","JD2","Date1","Date2","Occasion1","Occasion2","IND_ID","TAG_ID"
"2904",2904,"BHC","Todd",0,5,NA,77,NA,17123,NA,"2016-11-18",NA,6,7,2452,"a0900067000122250  "
"2905",2905,"BHC","Todd",1,4,4,66,66,17123,17182,"2016-11-18","2017-01-16",6,7,2453,"a0900067000122251  "
"2906",2906,"BHC","Todd",1,7,7,96,97,17123,17182,"2016-11-18","2017-01-16",6,7,2454,"a0900067000122253  "
"2907",2907,"BHC","Todd",1,22,22,71,69,17118,17179,"2016-11-13","2017-01-13",6,7,2455,"a0900067000122255  "
"2908",2908,"BHC","Todd",0,5,NA,53,NA,17123,NA,"2016-11-18",NA,6,7,2456,"a0900067000122256  "
"2909",2909,"BHC","Todd",1,22,22,65,65,17118,17179,"2016-11-13","2017-01-13",6,7,2457,"a0900067000122257  "
"2910",2910,"BHC","Todd",0,19,NA,60,NA,17118,NA,"2016-11-13",NA,6,7,2459,"a0900067000122258  "
"2911",2911,"BHC","Todd",0,5,NA,72,NA,17123,NA,"2016-11-18",NA,6,7,2460,"a0900067000122260  "
"2912",2912,"BHC","Todd",1,22,22,64,65,17118,17179,"2016-11-13","2017-01-13",6,7,2461,"a0900067000122263  "
"2913",2913,"BHC","Todd",1,4,5,75,77,17123,17182,"2016-11-18","2017-01-16",6,7,2462,"a0900067000122264  "
"2914",2914,"BHC","Todd",0,19,NA,66,NA,17118,NA,"2016-11-13",NA,6,7,2463,"a0900067000122265  "
"2915",2915,"BHC","Todd",0,4,NA,64,NA,17123,NA,"2016-11-18",NA,6,7,2464,"a0900067000122267  "
"2916",2916,"BHC","Todd",1,4,4,61,60,17123,17182,"2016-11-18","2017-01-16",6,7,2465,"a0900067000122270  "
"2917",2917,"BHC","Todd",0,21,NA,56,NA,17118,NA,"2016-11-13",NA,6,7,2466,"a0900067000122271  "
"2918",2918,"BHC","Todd",0,5,NA,60,NA,17123,NA,"2016-11-18",NA,6,7,2468,"a0900067000122274  "
"2919",2919,"BHC","Todd",1,4,7,68,70,17123,17182,"2016-11-18","2017-01-16",6,7,2469,"a0900067000122275  "
"2920",2920,"BHC","Todd",1,5,4,66,63,17123,17182,"2016-11-18","2017-01-16",6,7,2470,"a0900067000122277  "
"2921",2921,"BHC","Todd",0,4,NA,83,NA,17123,NA,"2016-11-18",NA,6,7,2471,"a0900067000122279  "
"2922",2922,"BHC","Todd",1,5,5,63,64,17123,17182,"2016-11-18","2017-01-16",6,7,2472,"a0900067000122280  "
"2923",2923,"BHC","Todd",0,13,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2473,"a0900067000122281  "
"2924",2924,"BHC","Todd",0,18,NA,69,NA,17118,NA,"2016-11-13",NA,6,7,2475,"a0900067000122283  "
"2925",2925,"BHC","Todd",0,14,NA,93,NA,17118,NA,"2016-11-13",NA,6,7,2477,"a0900067000122284  "
"2926",2926,"BHC","Todd",0,14,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2478,"a0900067000122285  "
"2927",2927,"BHC","Todd",0,16,NA,66,NA,17118,NA,"2016-11-13",NA,6,7,2479,"a0900067000122287  "
"2928",2928,"BHC","Todd",0,16,NA,85,NA,17118,NA,"2016-11-13",NA,6,7,2480,"a0900067000122288  "
"2929",2929,"BHC","Todd",0,18,NA,77,NA,17118,NA,"2016-11-13",NA,6,7,2481,"a0900067000122289  "
"2930",2930,"BHC","Todd",0,17,NA,68,NA,17118,NA,"2016-11-13",NA,6,7,2482,"a0900067000122290  "
"2931",2931,"BHC","Todd",0,17,NA,73,NA,17118,NA,"2016-11-13",NA,6,7,2483,"a0900067000122291  "
"2932",2932,"BHC","Todd",0,6,NA,90,NA,17123,NA,"2016-11-18",NA,6,7,2485,"a0900067000122292  "
"2933",2933,"BHC","Todd",0,14,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2486,"a0900067000122294  "
"2934",2934,"BHC","Todd",0,15,NA,92,NA,17118,NA,"2016-11-13",NA,6,7,2487,"a0900067000122295  "
"2935",2935,"BHC","Todd",0,6,NA,86,NA,17123,NA,"2016-11-18",NA,6,7,2488,"a0900067000122296  "
"2936",2936,"BHC","Todd",0,18,NA,64,NA,17118,NA,"2016-11-13",NA,6,7,2489,"a0900067000122297  "
"2937",2937,"BHC","Todd",0,16,NA,64,NA,17118,NA,"2016-11-13",NA,6,7,2491,"a0900067000122299  "
"2938",2938,"BHC","Todd",0,4,NA,70,NA,17123,NA,"2016-11-18",NA,6,7,2492,"a0900067000122302  "
"2939",2939,"BHC","Todd",0,16,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2493,"a0900067000122303  "
"2940",2940,"BHC","Todd",1,16,16,71,70,17118,17178,"2016-11-13","2017-01-12",6,7,2494,"a0900067000122305  "
"2941",2941,"BHC","Todd",0,16,NA,75,NA,17118,NA,"2016-11-13",NA,6,7,2495,"a0900067000122306  "
"2942",2942,"BHC","Todd",0,14,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2496,"a0900067000122307  "
"2943",2943,"BHC","Todd",0,17,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2497,"a0900067000122308  "
"2944",2944,"BHC","Todd",0,14,NA,67,NA,17118,NA,"2016-11-13",NA,6,7,2498,"a0900067000122309  "
"2945",2945,"BHC","Todd",0,16,NA,88,NA,17118,NA,"2016-11-13",NA,6,7,2499,"a0900067000122310  "
"2946",2946,"BHC","Todd",0,15,NA,85,NA,17118,NA,"2016-11-13",NA,6,7,2500,"a0900067000122311  "
"2947",2947,"BHC","Todd",0,17,NA,58,NA,17118,NA,"2016-11-13",NA,6,7,2501,"a0900067000122314  "
"2948",2948,"BHC","Todd",0,14,NA,67,NA,17118,NA,"2016-11-13",NA,6,7,2502,"a0900067000122315  "
"2949",2949,"BHC","Todd",0,18,NA,72,NA,17118,NA,"2016-11-13",NA,6,7,2503,"a0900067000122317  "
"2950",2950,"BHC","Todd",0,16,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2504,"a0900067000122318  "
"2951",2951,"BHC","Todd",0,16,NA,58,NA,17118,NA,"2016-11-13",NA,6,7,2505,"a0900067000122321  "
"2952",2952,"BHC","Todd",1,16,16,70,70,17118,17178,"2016-11-13","2017-01-12",6,7,2506,"a0900067000122323  "
"2953",2953,"BHC","Todd",0,18,NA,77,NA,17118,NA,"2016-11-13",NA,6,7,2507,"a0900067000122324  "
"2954",2954,"BHC","Todd",0,18,NA,56,NA,17118,NA,"2016-11-13",NA,6,7,2508,"a0900067000122327  "
"2955",2955,"BHC","Todd",0,5,NA,53,NA,17123,NA,"2016-11-18",NA,6,7,2509,"a0900067000122329  "
"2956",2956,"BHC","Todd",0,19,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2510,"a0900067000122330  "
"2957",2957,"BHC","Todd",0,18,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2512,"a0900067000122331  "
"2958",2958,"BHC","Todd",0,17,NA,77,NA,17118,NA,"2016-11-13",NA,6,7,2514,"a0900067000122333  "
"2959",2959,"BHC","Todd",0,18,NA,68,NA,17118,NA,"2016-11-13",NA,6,7,2515,"a0900067000122334  "
"2960",2960,"BHC","Todd",0,23,NA,75,NA,17118,NA,"2016-11-13",NA,6,7,2516,"a0900067000122335  "
"2961",2961,"BHC","Todd",0,17,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2518,"a0900067000122337  "
"2962",2962,"BHC","Todd",0,18,NA,60,NA,17118,NA,"2016-11-13",NA,6,7,2519,"a0900067000122338  "
"2963",2963,"BHC","Todd",1,5,4,70,70,17123,17182,"2016-11-18","2017-01-16",6,7,2521,"a0900067000122339  "
"2964",2964,"BHC","Todd",1,15,15,68,68,17118,17178,"2016-11-13","2017-01-12",6,7,2522,"a0900067000122340  "
"2965",2965,"BHC","Todd",1,13,13,93,92,17118,17182,"2016-11-13","2017-01-16",6,7,2524,"a0900067000122341  "
"2966",2966,"BHC","Todd",0,18,NA,87,NA,17118,NA,"2016-11-13",NA,6,7,2526,"a0900067000122344  "
"2967",2967,"BHC","Todd",0,23,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2527,"a0900067000122345  "
"2968",2968,"BHC","Todd",0,23,NA,75,NA,17118,NA,"2016-11-13",NA,6,7,2528,"a0900067000122347  "
"2969",2969,"BHC","Todd",1,18,25,61,61,17118,17179,"2016-11-13","2017-01-13",6,7,2530,"a0900067000122348  "
"2970",2970,"BHC","Todd",0,14,NA,78,NA,17118,NA,"2016-11-13",NA,6,7,2531,"a0900067000122350  "
"2971",2971,"BHC","Todd",0,16,NA,68,NA,17118,NA,"2016-11-13",NA,6,7,2532,"a0900067000122351  "
"2972",2972,"BHC","Todd",0,15,NA,57,NA,17118,NA,"2016-11-13",NA,6,7,2533,"a0900067000122353  "
"2973",2973,"BHC","Todd",0,14,NA,66,NA,17118,NA,"2016-11-13",NA,6,7,2534,"a0900067000122354  "
"2974",2974,"BHC","Todd",0,17,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,2536,"a0900067000122355  "
"2975",2975,"BHC","Todd",0,15,NA,59,NA,17118,NA,"2016-11-13",NA,6,7,2537,"a0900067000122356  "
"2976",2976,"BHC","Todd",0,14,NA,65,NA,17118,NA,"2016-11-13",NA,6,7,2538,"a0900067000122359  "
"2977",2977,"BHC","Todd",0,16,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2540,"a0900067000122360  "
"2978",2978,"BHC","Todd",0,15,NA,72,NA,17118,NA,"2016-11-13",NA,6,7,2541,"a0900067000122361  "
"2979",2979,"BHC","Todd",0,16,NA,71,NA,17118,NA,"2016-11-13",NA,6,7,2542,"a0900067000122362  "
"2980",2980,"BHC","Todd",0,13,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,2543,"a0900067000122363  "
"2981",2981,"BHC","Todd",0,14,NA,88,NA,17118,NA,"2016-11-13",NA,6,7,2544,"a0900067000122364  "
"2982",2982,"BHC","Todd",0,16,NA,65,NA,17118,NA,"2016-11-13",NA,6,7,2546,"a0900067000122369  "
"2983",2983,"BHC","Todd",0,15,NA,78,NA,17118,NA,"2016-11-13",NA,6,7,2547,"a0900067000122370  "
"2984",2984,"BHC","Todd",0,23,NA,80,NA,17118,NA,"2016-11-13",NA,6,7,2548,"a0900067000122371  "
"2985",2985,"BHC","Todd",1,18,18,59,58,17118,17178,"2016-11-13","2017-01-12",6,7,2550,"a0900067000122372  "
"2986",2986,"BHC","Todd",0,13,NA,64,NA,17118,NA,"2016-11-13",NA,6,7,2551,"a0900067000122374  "
"2987",2987,"BHC","Todd",0,14,NA,65,NA,17118,NA,"2016-11-13",NA,6,7,2552,"a0900067000122376  "
"2988",2988,"BHC","Todd",0,13,NA,75,NA,17118,NA,"2016-11-13",NA,6,7,2554,"a0900067000122378  "
"2989",2989,"BHC","Todd",1,11,9,65,65,17118,17182,"2016-11-13","2017-01-16",6,7,2561,"a0900067000122390  "
"2990",2990,"BHC","Todd",0,12,NA,64,NA,17118,NA,"2016-11-13",NA,6,7,2569,"a0900067000122404  "
"2991",2991,"BHC","Todd",0,5,NA,67,NA,17123,NA,"2016-11-18",NA,6,7,2579,"a0900067000122417  "
"2992",2992,"BHC","Todd",0,6,NA,84,NA,17123,NA,"2016-11-18",NA,6,7,2601,"a0900067000122446  "
"2993",2993,"BHC","Todd",0,7,NA,84,NA,17123,NA,"2016-11-18",NA,6,7,2607,"a0900067000122454  "
"2994",2994,"BHC","Todd",0,7,NA,52,NA,17123,NA,"2016-11-18",NA,6,7,2624,"a0900067000122481  "
"2995",2995,"BHC","Todd",0,7,NA,84,NA,17123,NA,"2016-11-18",NA,6,7,2626,"a0900067000122482  "
"2996",2996,"BHC","Todd",0,7,NA,58,NA,17123,NA,"2016-11-18",NA,6,7,2628,"a0900067000122485  "
"2997",2997,"BHC","Todd",0,7,NA,56,NA,17123,NA,"2016-11-18",NA,6,7,2629,"a0900067000122491  "
"2998",2998,"BHC","Todd",0,7,NA,62,NA,17123,NA,"2016-11-18",NA,6,7,2631,"a0900067000122494  "
"2999",2999,"BHC","Todd",0,6,NA,71,NA,17123,NA,"2016-11-18",NA,6,7,2632,"a0900067000122498  "
"3000",3000,"BHC","Todd",0,7,NA,74,NA,17123,NA,"2016-11-18",NA,6,7,2633,"a0900067000122506  "
"3001",3001,"BHC","Todd",0,7,NA,50,NA,17123,NA,"2016-11-18",NA,6,7,2634,"a0900067000122514  "
"3002",3002,"BHC","Todd",0,7,NA,55,NA,17123,NA,"2016-11-18",NA,6,7,2635,"a0900067000122516  "
"3003",3003,"BHC","Todd",0,7,NA,65,NA,17123,NA,"2016-11-18",NA,6,7,2636,"a0900067000122518  "
"3004",3004,"BHC","Todd",0,7,NA,109,NA,17123,NA,"2016-11-18",NA,6,7,2637,"a0900067000122519  "
"3005",3005,"BHC","Todd",0,6,NA,65,NA,17123,NA,"2016-11-18",NA,6,7,2638,"a0900067000122520  "
"3006",3006,"BHC","Todd",0,7,NA,77,NA,17123,NA,"2016-11-18",NA,6,7,2639,"a0900067000122530  "
"3007",3007,"BHC","Todd",0,7,NA,70,NA,17123,NA,"2016-11-18",NA,6,7,2640,"a0900067000122535  "
"3008",3008,"BHC","Todd",1,7,7,74,72,17123,17182,"2016-11-18","2017-01-16",6,7,2641,"a0900067000122541  "
"3009",3009,"BHC","Todd",0,7,NA,95,NA,17123,NA,"2016-11-18",NA,6,7,2643,"a0900067000122545  "
"3010",3010,"BHC","Todd",0,7,NA,64,NA,17123,NA,"2016-11-18",NA,6,7,2644,"a0900067000122547  "
"3011",3011,"BHC","Todd",1,7,5,97,98,17123,17182,"2016-11-18","2017-01-16",6,7,2645,"a0900067000122553  "
"3012",3012,"BHC","Todd",0,7,NA,86,NA,17123,NA,"2016-11-18",NA,6,7,2647,"a0900067000122556  "
"3013",3013,"BHC","Todd",1,7,7,109,109,17123,17182,"2016-11-18","2017-01-16",6,7,2648,"a0900067000122557  "
"3014",3014,"BHC","Todd",0,7,NA,75,NA,17123,NA,"2016-11-18",NA,6,7,2649,"a0900067000122559  "
"3015",3015,"BHC","Todd",0,7,NA,56,NA,17123,NA,"2016-11-18",NA,6,7,2650,"a0900067000122560  "
"3016",3016,"BHC","Todd",0,6,NA,71,NA,17123,NA,"2016-11-18",NA,6,7,2651,"a0900067000122564  "
"3017",3017,"BHC","Todd",0,6,NA,55,NA,17123,NA,"2016-11-18",NA,6,7,2652,"a0900067000122568  "
"3018",3018,"BHC","Todd",1,7,7,61,62,17123,17182,"2016-11-18","2017-01-16",6,7,2654,"a0900067000122571  "
"3019",3019,"BHC","Todd",0,7,NA,62,NA,17123,NA,"2016-11-18",NA,6,7,2656,"a0900067000122572  "
"3020",3020,"BHC","Todd",0,7,NA,84,NA,17123,NA,"2016-11-18",NA,6,7,2658,"a0900067000122578  "
"3021",3021,"BHC","Todd",0,7,NA,104,NA,17123,NA,"2016-11-18",NA,6,7,3248,"a0982000403060232  "
"3022",3022,"BHC","Todd",1,16,14,78,78,17118,17178,"2016-11-13","2017-01-12",6,7,3259,"a0982000403060269  "
"3023",3023,"BHC","Todd",0,5,NA,77,NA,17123,NA,"2016-11-18",NA,6,7,3337,"a0982000403060423  "
"3024",3024,"BHC","Todd",0,5,NA,79,NA,17123,NA,"2016-11-18",NA,6,7,3429,"a0982000407050009  "
"3025",3025,"BHC","Todd",0,4,NA,79,NA,17123,NA,"2016-11-18",NA,6,7,3460,"a0982000407050058  "
"3026",3026,"BHC","Todd",0,21,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,3481,"a0982000407050123  "
"3027",3027,"BHC","Todd",1,25,26,65,62,17119,17179,"2016-11-14","2017-01-13",6,7,3490,"a0982000407050163  "
"3028",3028,"BHC","Todd",0,15,NA,67,NA,17118,NA,"2016-11-13",NA,6,7,3531,"a0982000407050213  "
"3029",3029,"BHC","Todd",0,16,NA,85,NA,17118,NA,"2016-11-13",NA,6,7,3545,"a0982000407050227  "
"3030",3030,"BHC","Todd",0,26,NA,94,NA,17119,NA,"2016-11-14",NA,6,7,3565,"a0982000407050251  "
"3031",3031,"BHC","Todd",0,15,NA,71,NA,17118,NA,"2016-11-13",NA,6,7,3661,"a0982000407050607  "
"3032",3032,"BHC","Todd",0,9,NA,83,NA,17118,NA,"2016-11-13",NA,6,7,3667,"a0982000407050614  "
"3033",3033,"BHC","Todd",0,13,NA,66,NA,17118,NA,"2016-11-13",NA,6,7,3668,"a0982000407050615  "
"3034",3034,"BHC","Todd",0,12,NA,75,NA,17118,NA,"2016-11-13",NA,6,7,3684,"a0982000407050634  "
"3035",3035,"BHC","Todd",0,14,NA,63,NA,17118,NA,"2016-11-13",NA,6,7,3686,"a0982000407050635  "
"3036",3036,"BHC","Todd",0,18,NA,70,NA,17118,NA,"2016-11-13",NA,6,7,3706,"a0982000407050657  "
"3037",3037,"BHC","Todd",1,24,24,69,61,17119,17179,"2016-11-14","2017-01-13",6,7,3725,"a0982000407050679  "
"3038",3038,"BHC","Todd",1,24,23,93,94,17119,17179,"2016-11-14","2017-01-13",6,7,3748,"a0982000407050735  "
"3039",3039,"BHC","Todd",0,23,NA,62,NA,17118,NA,"2016-11-13",NA,6,7,3764,"a0982000407050769  "
"3040",3040,"BHC","Todd",0,18,NA,78,NA,17118,NA,"2016-11-13",NA,6,7,3802,"a0982000407050896  "
"3041",3041,"BHC","Todd",0,24,NA,75,NA,17119,NA,"2016-11-14",NA,6,7,3804,"a0982000407050897  "
"3042",3042,"BHC","Todd",1,14,17,74,75,17118,17178,"2016-11-13","2017-01-12",6,7,3807,"a0982000407050907  "
"3043",3043,"BHC","Todd",1,18,13,81,80,17118,17182,"2016-11-13","2017-01-16",6,7,3811,"a0982000407050910  "
"3044",3044,"BHC","Todd",0,5,NA,102,NA,17123,NA,"2016-11-18",NA,6,7,3941,"a0982000407063331  "
"3045",3045,"BHC","Todd",0,17,NA,76,NA,17118,NA,"2016-11-13",NA,6,7,3944,"a0982000407063334  "
"3046",3046,"BHC","Todd",0,14,NA,83,NA,17118,NA,"2016-11-13",NA,6,7,3994,"a0982000407063391  "
"3047",3047,"BHC","Todd",0,17,NA,59,NA,17118,NA,"2016-11-13",NA,6,7,4037,"a0982000407063441  "
"3048",3048,"BHC","Todd",0,18,NA,78,NA,17118,NA,"2016-11-13",NA,6,7,4055,"a0982000407063459  "
"3049",3049,"BHC","Todd",0,18,NA,58,NA,17118,NA,"2016-11-13",NA,6,7,4104,"a0982000407063511  "
"3050",3050,"BHC","Todd",0,16,NA,82,NA,17118,NA,"2016-11-13",NA,6,7,4141,"a0982000407069522  "
"3051",3051,"BHC","Todd",0,22,NA,81,NA,17118,NA,"2016-11-13",NA,6,7,4191,"a0982000407069603  "
"3052",3052,"BHC","Todd",1,22,22,78,67,17118,17179,"2016-11-13","2017-01-13",6,7,4208,"a0982000407069625  "
"3053",3053,"BHC","Todd",0,18,NA,78,NA,17118,NA,"2016-11-13",NA,6,7,4211,"a0982000407069628  "
"3054",3054,"BHC","Todd",0,23,NA,72,NA,17118,NA,"2016-11-13",NA,6,7,4223,"a0982000407069643  "
"3055",3055,"BHC","Indian",0,24,NA,95,NA,17171,NA,"2017-01-05",NA,7,8,107,"a0900067000077141  "
"3056",3056,"BHC","Indian",0,18,NA,119,NA,17171,NA,"2017-01-05",NA,7,8,112,"a0900067000077227  "
"3057",3057,"BHC","Indian",0,14,NA,108,NA,17171,NA,"2017-01-05",NA,7,8,113,"a0900067000077263  "
"3058",3058,"BHC","Indian",1,23,23,87,90,17171,17232,"2017-01-05","2017-03-07",7,8,118,"a0900067000077370  "
"3059",3059,"BHC","Indian",0,18,NA,110,NA,17171,NA,"2017-01-05",NA,7,8,119,"a0900067000077376  "
"3060",3060,"BHC","Indian",0,24,NA,88,NA,17171,NA,"2017-01-05",NA,7,8,120,"a0900067000077400  "
"3061",3061,"BHC","Indian",1,20,21,73,72,17171,17228,"2017-01-05","2017-03-03",7,8,121,"a0900067000080010  "
"3062",3062,"BHC","Indian",0,34,NA,93,NA,17172,NA,"2017-01-06",NA,7,8,135,"a0900067000080300  "
"3063",3063,"BHC","Indian",1,22,22,112,115,17171,17228,"2017-01-05","2017-03-03",7,8,138,"a0900067000080329  "
"3064",3064,"BHC","Indian",0,10,NA,109,NA,17171,NA,"2017-01-05",NA,7,8,140,"a0900067000080344  "
"3065",3065,"BHC","Indian",0,21,NA,80,NA,17171,NA,"2017-01-05",NA,7,8,161,"a0900067000080608  "
"3066",3066,"BHC","Indian",0,22,NA,96,NA,17171,NA,"2017-01-05",NA,7,8,169,"a0900067000080786  "
"3067",3067,"BHC","Indian",0,24,NA,82,NA,17171,NA,"2017-01-05",NA,7,8,172,"a0900067000080809  "
"3068",3068,"BHC","Indian",0,18,NA,103,NA,17171,NA,"2017-01-05",NA,7,8,178,"a0900067000085014  "
"3069",3069,"BHC","Indian",0,18,NA,135,NA,17171,NA,"2017-01-05",NA,7,8,195,"a0900067000085268  "
"3070",3070,"BHC","Indian",0,18,NA,126,NA,17171,NA,"2017-01-05",NA,7,8,200,"a0900067000085386  "
"3071",3071,"BHC","Indian",1,22,22,93,95,17171,17228,"2017-01-05","2017-03-03",7,8,206,"a0900067000085449  "
"3072",3072,"BHC","Indian",1,26,26,98,100,17171,17232,"2017-01-05","2017-03-07",7,8,208,"a0900067000085460  "
"3073",3073,"BHC","Indian",1,12,12,78,81,17171,17225,"2017-01-05","2017-02-28",7,8,218,"a0900067000116714  "
"3074",3074,"BHC","Indian",1,27,27,95,95,17171,17232,"2017-01-05","2017-03-07",7,8,223,"a0900067000116754  "
"3075",3075,"BHC","Indian",0,17,NA,79,NA,17171,NA,"2017-01-05",NA,7,8,224,"a0900067000116760  "
"3076",3076,"BHC","Indian",0,31,NA,56,NA,17171,NA,"2017-01-05",NA,7,8,228,"a0900067000121794  "
"3077",3077,"BHC","Indian",0,31,NA,65,NA,17171,NA,"2017-01-05",NA,7,8,235,"a0900067000121978  "
"3078",3078,"BHC","Indian",1,16,15,68,68,17171,17228,"2017-01-05","2017-03-03",7,8,236,"a0900067000122082  "
"3079",3079,"BHC","Indian",0,22,NA,71,NA,17171,NA,"2017-01-05",NA,7,8,237,"a0900067000122086  "
"3080",3080,"BHC","Indian",0,18,NA,115,NA,17171,NA,"2017-01-05",NA,7,8,239,"a0900067000122088  "
"3081",3081,"BHC","Indian",0,22,NA,67,NA,17171,NA,"2017-01-05",NA,7,8,240,"a0900067000122095  "
"3082",3082,"BHC","Indian",1,26,27,71,71,17171,17232,"2017-01-05","2017-03-07",7,8,250,"a0900067000122157  "
"3083",3083,"BHC","Indian",0,18,NA,118,NA,17171,NA,"2017-01-05",NA,7,8,253,"a0900067000122171  "
"3084",3084,"BHC","Indian",0,22,NA,87,NA,17171,NA,"2017-01-05",NA,7,8,254,"a0900067000122175  "
"3085",3085,"BHC","Indian",0,14,NA,56,NA,17171,NA,"2017-01-05",NA,7,8,256,"a0900067000122483  "
"3086",3086,"BHC","Indian",0,11,NA,63,NA,17171,NA,"2017-01-05",NA,7,8,257,"a0900067000122489  "
"3087",3087,"BHC","Indian",0,5,NA,52,NA,17171,NA,"2017-01-05",NA,7,8,258,"a0900067000122492  "
"3088",3088,"BHC","Indian",0,12,NA,78,NA,17171,NA,"2017-01-05",NA,7,8,259,"a0900067000122500  "
"3089",3089,"BHC","Indian",0,13,NA,52,NA,17171,NA,"2017-01-05",NA,7,8,260,"a0900067000122512  "
"3090",3090,"BHC","Indian",0,4,NA,60,NA,17171,NA,"2017-01-05",NA,7,8,261,"a0900067000122515  "
"3091",3091,"BHC","Indian",0,8,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,262,"a0900067000122526  "
"3092",3092,"BHC","Indian",1,14,15,57,60,17171,17228,"2017-01-05","2017-03-03",7,8,263,"a0900067000122527  "
"3093",3093,"BHC","Indian",0,12,NA,50,NA,17171,NA,"2017-01-05",NA,7,8,264,"a0900067000122533  "
"3094",3094,"BHC","Indian",0,14,NA,56,NA,17171,NA,"2017-01-05",NA,7,8,265,"a0900067000122537  "
"3095",3095,"BHC","Indian",0,22,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,267,"a0900067000122548  "
"3096",3096,"BHC","Indian",0,12,NA,63,NA,17171,NA,"2017-01-05",NA,7,8,268,"a0900067000122549  "
"3097",3097,"BHC","Indian",1,14,15,67,67,17171,17228,"2017-01-05","2017-03-03",7,8,269,"a0900067000122550  "
"3098",3098,"BHC","Indian",0,5,NA,61,NA,17171,NA,"2017-01-05",NA,7,8,270,"a0900067000122562  "
"3099",3099,"BHC","Indian",0,22,NA,51,NA,17171,NA,"2017-01-05",NA,7,8,320,"a0900067000125788  "
"3100",3100,"BHC","Indian",0,15,NA,59,NA,17171,NA,"2017-01-05",NA,7,8,321,"a0900067000125807  "
"3101",3101,"BHC","Indian",0,16,NA,56,NA,17171,NA,"2017-01-05",NA,7,8,322,"a0900067000125812  "
"3102",3102,"BHC","Indian",0,22,NA,77,NA,17171,NA,"2017-01-05",NA,7,8,323,"a0900067000125813  "
"3103",3103,"BHC","Indian",0,18,NA,52,NA,17171,NA,"2017-01-05",NA,7,8,324,"a0900067000125826  "
"3104",3104,"BHC","Indian",0,23,NA,52,NA,17171,NA,"2017-01-05",NA,7,8,325,"a0900067000125830  "
"3105",3105,"BHC","Indian",0,24,NA,87,NA,17171,NA,"2017-01-05",NA,7,8,326,"a0900067000125840  "
"3106",3106,"BHC","Indian",0,19,NA,87,NA,17171,NA,"2017-01-05",NA,7,8,327,"a0900067000125843  "
"3107",3107,"BHC","Indian",0,34,NA,117,NA,17172,NA,"2017-01-06",NA,7,8,328,"a0900067000125848  "
"3108",3108,"BHC","Indian",0,31,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,329,"a0900067000125851  "
"3109",3109,"BHC","Indian",0,16,NA,56,NA,17171,NA,"2017-01-05",NA,7,8,330,"a0900067000125853  "
"3110",3110,"BHC","Indian",0,29,NA,62,NA,17171,NA,"2017-01-05",NA,7,8,331,"a0900067000125862  "
"3111",3111,"BHC","Indian",0,29,NA,79,NA,17171,NA,"2017-01-05",NA,7,8,332,"a0900067000125863  "
"3112",3112,"BHC","Indian",0,21,NA,54,NA,17171,NA,"2017-01-05",NA,7,8,333,"a0900067000125865  "
"3113",3113,"BHC","Indian",0,1,NA,157,NA,17171,NA,"2017-01-05",NA,7,8,337,"a0982000403060052  "
"3114",3114,"BHC","Indian",1,15,15,112,112,17171,17228,"2017-01-05","2017-03-03",7,8,359,"a0982000403060462  "
"3115",3115,"BHC","Indian",0,2,NA,155,NA,17171,NA,"2017-01-05",NA,7,8,366,"a0982000403060507  "
"3116",3116,"BHC","Indian",1,22,22,93,93,17171,17228,"2017-01-05","2017-03-03",7,8,379,"a0982000407050157  "
"3117",3117,"BHC","Indian",0,2,NA,119,NA,17171,NA,"2017-01-05",NA,7,8,386,"a0982000407050392  "
"3118",3118,"BHC","Indian",0,29,NA,61,NA,17171,NA,"2017-01-05",NA,7,8,401,"a0982000407050480  "
"3119",3119,"BHC","Indian",1,34,34,100,103,17172,17235,"2017-01-06","2017-03-10",7,8,413,"a0982000407050849  "
"3120",3120,"BHC","Indian",0,8,NA,88,NA,17171,NA,"2017-01-05",NA,7,8,427,"a0982000407063160  "
"3121",3121,"BHC","Indian",0,8,NA,64,NA,17171,NA,"2017-01-05",NA,7,8,431,"a0982000407063175  "
"3122",3122,"BHC","Indian",0,33,NA,84,NA,17171,NA,"2017-01-05",NA,7,8,441,"a0982000407063219  "
"3123",3123,"BHC","Indian",1,18,19,68,69,17171,17228,"2017-01-05","2017-03-03",7,8,455,"a0982000407063611  "
